date,sku_id,units_sold,is_promo,is_stockout,year,month,day_of_week,is_weekend,is_back_to_school,is_holiday_season,lag_1,lag_7,rolling_mean_7,rolling_mean_30,units_sold_diff
2023-07-11,MBP16,114,0,0,2023,7,1,0,0,0,128.0,118.0,114.0,117.7,-14.0
2023-07-12,MBP16,116,0,0,2023,7,2,0,0,0,114.0,123.0,113.42857142857143,117.96666666666667,2.0
2023-07-13,MBP16,107,0,0,2023,7,3,0,0,0,116.0,121.0,112.42857142857143,117.76666666666667,-9.0
2023-07-14,MBP16,90,0,1,2023,7,4,0,0,0,107.0,115.0,110.42857142857143,117.36666666666666,-17.0
2023-07-15,MBP16,106,0,0,2023,7,5,1,0,0,90.0,100.0,106.85714285714286,116.6,16.0
2023-07-16,MBP16,105,0,0,2023,7,6,1,0,0,106.0,93.0,107.71428571428571,116.13333333333334,-1.0
2023-07-17,MBP16,119,0,0,2023,7,0,0,0,0,105.0,128.0,109.42857142857143,115.73333333333333,14.0
2023-07-18,MBP16,115,0,0,2023,7,1,0,0,0,119.0,114.0,108.14285714285714,116.56666666666666,-4.0
2023-07-19,MBP16,120,0,0,2023,7,2,0,0,0,115.0,116.0,108.28571428571429,117.1,5.0
2023-07-20,MBP16,114,0,0,2023,7,3,0,0,0,120.0,107.0,108.85714285714286,117.46666666666667,-6.0
2023-07-21,MBP16,117,0,0,2023,7,4,0,0,0,114.0,90.0,109.85714285714286,116.96666666666667,3.0
2023-07-22,MBP16,99,0,0,2023,7,5,1,0,0,117.0,106.0,113.71428571428571,116.96666666666667,-18.0
2023-07-23,MBP16,94,0,0,2023,7,6,1,0,0,99.0,105.0,112.71428571428571,116.53333333333333,-5.0
2023-07-24,MBP16,119,0,0,2023,7,0,0,0,0,94.0,119.0,111.14285714285714,115.7,25.0
2023-07-25,MBP16,122,0,0,2023,7,1,0,0,0,119.0,115.0,111.14285714285714,116.5,3.0
2023-07-26,MBP16,122,0,0,2023,7,2,0,0,0,122.0,120.0,112.14285714285714,118.13333333333334,0.0
2023-07-27,MBP16,116,0,0,2023,7,3,0,0,0,122.0,114.0,112.42857142857143,117.76666666666667,-6.0
2023-07-28,MBP16,115,0,0,2023,7,4,0,0,0,116.0,117.0,112.71428571428571,117.76666666666667,-1.0
2023-07-29,MBP16,100,0,0,2023,7,5,1,0,0,115.0,99.0,112.42857142857143,117.46666666666667,-15.0
2023-07-30,MBP16,96,0,0,2023,7,6,1,0,0,100.0,94.0,112.57142857142857,116.53333333333333,-4.0
2023-07-31,MBP16,99,0,1,2023,7,0,0,0,0,96.0,119.0,112.85714285714286,115.76666666666667,3.0
2023-08-01,MBP16,157,0,0,2023,8,1,0,1,0,99.0,122.0,110.0,110.9,58.0
2023-08-02,MBP16,158,0,0,2023,8,2,0,1,0,157.0,122.0,115.0,112.8,1.0
2023-08-03,MBP16,165,0,0,2023,8,3,0,1,0,158.0,116.0,120.14285714285714,113.93333333333334,7.0
2023-08-04,MBP16,158,0,0,2023,8,4,0,1,0,165.0,115.0,127.14285714285714,115.5,-7.0
2023-08-05,MBP16,112,0,0,2023,8,5,1,1,0,158.0,100.0,133.28571428571428,116.66666666666667,-46.0
2023-08-06,MBP16,329,1,0,2023,8,6,1,1,0,112.0,96.0,135.0,116.36666666666666,217.0
2023-08-07,MBP16,170,1,0,2023,8,0,0,1,0,329.0,99.0,168.28571428571428,123.5,-159.0
2023-08-08,MBP16,158,0,0,2023,8,1,0,1,0,170.0,157.0,178.42857142857142,125.83333333333333,-12.0
2023-08-09,MBP16,170,0,0,2023,8,2,0,1,0,158.0,158.0,178.57142857142858,128.0,12.0
2023-08-10,MBP16,155,0,0,2023,8,3,0,1,0,170.0,165.0,180.28571428571428,129.4,-15.0
2023-08-11,MBP16,161,0,0,2023,8,4,0,1,0,155.0,158.0,178.85714285714286,130.76666666666668,6.0
2023-08-12,MBP16,129,0,0,2023,8,5,1,1,0,161.0,112.0,179.28571428571428,132.26666666666668,-32.0
2023-08-13,MBP16,95,0,1,2023,8,6,1,1,0,129.0,329.0,181.71428571428572,133.0,-34.0
2023-08-14,MBP16,159,0,0,2023,8,0,0,1,0,95.0,170.0,148.28571428571428,133.16666666666666,64.0
2023-08-15,MBP16,167,0,0,2023,8,1,0,1,0,159.0,158.0,146.71428571428572,134.93333333333334,8.0
2023-08-16,MBP16,167,1,0,2023,8,2,0,1,0,167.0,170.0,148.0,137.0,0.0
2023-08-17,MBP16,159,0,0,2023,8,3,0,1,0,167.0,155.0,147.57142857142858,138.6,-8.0
2023-08-18,MBP16,168,0,0,2023,8,4,0,1,0,159.0,161.0,148.14285714285714,140.06666666666666,9.0
2023-08-19,MBP16,123,0,0,2023,8,5,1,1,0,168.0,129.0,149.14285714285714,141.66666666666666,-45.0
2023-08-20,MBP16,136,0,0,2023,8,6,1,1,0,123.0,95.0,148.28571428571428,141.96666666666667,13.0
2023-08-21,MBP16,150,0,0,2023,8,0,0,1,0,136.0,159.0,154.14285714285714,142.6,14.0
2023-08-22,MBP16,174,1,0,2023,8,1,0,1,0,150.0,167.0,152.85714285714286,144.3,24.0
2023-08-23,MBP16,153,0,0,2023,8,2,0,1,0,174.0,167.0,153.85714285714286,146.96666666666667,-21.0
2023-08-24,MBP16,156,0,0,2023,8,3,0,1,0,153.0,159.0,151.85714285714286,148.1,3.0
2023-08-25,MBP16,154,0,0,2023,8,4,0,1,0,156.0,168.0,151.42857142857142,149.23333333333332,-2.0
2023-08-26,MBP16,134,0,0,2023,8,5,1,1,0,154.0,123.0,149.42857142857142,150.3,-20.0
2023-08-27,MBP16,325,1,0,2023,8,6,1,1,0,134.0,136.0,151.0,150.9,191.0
2023-08-28,MBP16,165,0,0,2023,8,0,0,1,0,325.0,150.0,178.0,157.9,-160.0
2023-08-29,MBP16,169,1,0,2023,8,1,0,1,0,165.0,174.0,180.14285714285714,160.06666666666666,4.0
2023-08-30,MBP16,158,0,0,2023,8,2,0,1,0,169.0,153.0,179.42857142857142,162.5,-11.0
2023-08-31,MBP16,164,0,0,2023,8,3,0,1,0,158.0,156.0,180.14285714285714,164.46666666666667,6.0
2023-09-01,MBP16,170,1,0,2023,9,4,0,1,0,164.0,154.0,181.28571428571428,164.7,6.0
2023-09-02,MBP16,131,0,0,2023,9,5,1,1,0,170.0,134.0,183.57142857142858,165.1,-39.0
2023-09-03,MBP16,127,0,0,2023,9,6,1,1,0,131.0,325.0,183.14285714285714,163.96666666666667,-4.0
2023-09-04,MBP16,160,0,0,2023,9,0,0,1,0,127.0,165.0,154.85714285714286,162.93333333333334,33.0
2023-09-05,MBP16,159,0,0,2023,9,1,0,1,0,160.0,169.0,154.14285714285714,164.53333333333333,-1.0
2023-09-06,MBP16,167,1,0,2023,9,2,0,1,0,159.0,158.0,152.71428571428572,158.86666666666667,8.0
2023-09-07,MBP16,161,0,0,2023,9,3,0,1,0,167.0,164.0,154.0,158.76666666666668,-6.0
2023-09-08,MBP16,174,0,0,2023,9,4,0,1,0,161.0,170.0,153.57142857142858,158.86666666666667,13.0
2023-09-09,MBP16,126,0,0,2023,9,5,1,1,0,174.0,131.0,154.14285714285714,159.0,-48.0
2023-09-10,MBP16,139,0,0,2023,9,6,1,1,0,126.0,127.0,153.42857142857142,158.03333333333333,13.0
2023-09-11,MBP16,164,0,0,2023,9,0,0,1,0,139.0,160.0,155.14285714285714,157.3,25.0
2023-09-12,MBP16,159,0,0,2023,9,1,0,1,0,164.0,159.0,155.71428571428572,158.46666666666667,-5.0
2023-09-13,MBP16,154,0,0,2023,9,2,0,1,0,159.0,167.0,155.71428571428572,160.6,-5.0
2023-09-14,MBP16,152,0,0,2023,9,3,0,1,0,154.0,161.0,153.85714285714286,160.43333333333334,-2.0
2023-09-15,MBP16,158,0,0,2023,9,4,0,1,0,152.0,174.0,152.57142857142858,159.93333333333334,6.0
2023-09-16,MBP16,130,0,0,2023,9,5,1,1,0,158.0,126.0,150.28571428571428,159.63333333333333,-28.0
2023-09-17,MBP16,136,0,0,2023,9,6,1,1,0,130.0,139.0,150.85714285714286,158.66666666666666,6.0
2023-09-18,MBP16,166,0,0,2023,9,0,0,1,0,136.0,164.0,150.42857142857142,157.6,30.0
2023-09-19,MBP16,159,0,0,2023,9,1,0,1,0,166.0,159.0,150.71428571428572,159.03333333333333,-7.0
2023-09-20,MBP16,158,0,0,2023,9,2,0,1,0,159.0,154.0,150.71428571428572,159.8,-1.0
2023-09-21,MBP16,127,0,1,2023,9,3,0,1,0,158.0,152.0,151.28571428571428,160.06666666666666,-31.0
2023-09-22,MBP16,161,0,0,2023,9,4,0,1,0,127.0,158.0,147.71428571428572,158.5,34.0
2023-09-23,MBP16,126,0,0,2023,9,5,1,1,0,161.0,130.0,148.14285714285714,158.76666666666668,-35.0
2023-09-24,MBP16,131,0,0,2023,9,6,1,1,0,126.0,136.0,147.57142857142858,157.76666666666668,5.0
2023-09-25,MBP16,161,0,0,2023,9,0,0,1,0,131.0,166.0,146.85714285714286,157.0,30.0
2023-09-26,MBP16,161,0,0,2023,9,1,0,1,0,161.0,159.0,146.14285714285714,157.9,0.0
2023-09-27,MBP16,169,0,0,2023,9,2,0,1,0,161.0,158.0,146.42857142857142,152.43333333333334,8.0
2023-09-28,MBP16,168,0,0,2023,9,3,0,1,0,169.0,127.0,148.0,152.56666666666666,-1.0
2023-09-29,MBP16,163,0,0,2023,9,4,0,1,0,168.0,161.0,153.85714285714286,152.53333333333333,-5.0
2023-09-30,MBP16,132,0,0,2023,9,5,1,1,0,163.0,126.0,154.14285714285714,152.7,-31.0
2023-10-01,MBP16,253,1,0,2023,10,6,1,0,0,132.0,131.0,155.0,151.63333333333333,121.0
2023-10-02,MBP16,104,0,0,2023,10,0,0,0,0,253.0,161.0,172.42857142857142,154.4,-149.0
2023-10-03,MBP16,124,0,0,2023,10,1,0,0,0,104.0,161.0,164.28571428571428,153.5,20.0
2023-10-04,MBP16,139,1,0,2023,10,2,0,0,0,124.0,169.0,159.0,153.4,15.0
2023-10-05,MBP16,117,0,0,2023,10,3,0,0,0,139.0,168.0,154.71428571428572,152.7,-22.0
2023-10-06,MBP16,121,0,0,2023,10,4,0,0,0,117.0,163.0,147.42857142857142,151.3,4.0
2023-10-07,MBP16,96,0,0,2023,10,5,1,0,0,121.0,132.0,141.42857142857142,149.76666666666668,-25.0
2023-10-08,MBP16,98,0,0,2023,10,6,1,0,0,96.0,253.0,136.28571428571428,147.6,2.0
2023-10-09,MBP16,125,0,0,2023,10,0,0,0,0,98.0,104.0,114.14285714285714,145.06666666666666,27.0
2023-10-10,MBP16,128,0,0,2023,10,1,0,0,0,125.0,124.0,117.14285714285714,145.03333333333333,3.0
2023-10-11,MBP16,124,1,0,2023,10,2,0,0,0,128.0,139.0,117.71428571428571,144.66666666666666,-4.0
2023-10-12,MBP16,124,0,0,2023,10,3,0,0,0,124.0,117.0,115.57142857142857,143.33333333333334,0.0
2023-10-13,MBP16,124,0,0,2023,10,4,0,0,0,124.0,121.0,116.57142857142857,142.16666666666666,0.0
2023-10-14,MBP16,95,0,0,2023,10,5,1,0,0,124.0,96.0,117.0,141.16666666666666,-29.0
2023-10-15,MBP16,98,0,0,2023,10,6,1,0,0,95.0,98.0,116.85714285714286,139.26666666666668,3.0
2023-10-16,MBP16,121,0,0,2023,10,0,0,0,0,98.0,125.0,116.85714285714286,137.26666666666668,23.0
2023-10-17,MBP16,110,0,0,2023,10,1,0,0,0,121.0,128.0,116.28571428571429,136.96666666666667,-11.0
2023-10-18,MBP16,122,0,0,2023,10,2,0,0,0,110.0,124.0,113.71428571428571,136.1,12.0
2023-10-19,MBP16,114,1,0,2023,10,3,0,0,0,122.0,124.0,113.42857142857143,134.63333333333333,-8.0
2023-10-20,MBP16,123,0,0,2023,10,4,0,0,0,114.0,124.0,112.0,133.13333333333333,9.0
2023-10-21,MBP16,98,0,0,2023,10,5,1,0,0,123.0,95.0,111.85714285714286,131.96666666666667,-25.0
2023-10-22,MBP16,102,0,0,2023,10,6,1,0,0,98.0,98.0,112.28571428571429,131.0,4.0
2023-10-23,MBP16,104,0,0,2023,10,0,0,0,0,102.0,121.0,112.85714285714286,129.03333333333333,2.0
2023-10-24,MBP16,131,1,0,2023,10,1,0,0,0,104.0,110.0,110.42857142857143,128.3,27.0
2023-10-25,MBP16,124,0,0,2023,10,2,0,0,0,131.0,122.0,113.42857142857143,128.3,-7.0
2023-10-26,MBP16,128,0,0,2023,10,3,0,0,0,124.0,114.0,113.71428571428571,127.06666666666666,4.0
2023-10-27,MBP16,110,0,0,2023,10,4,0,0,0,128.0,123.0,115.71428571428571,125.96666666666667,-18.0
2023-10-28,MBP16,244,1,0,2023,10,5,1,0,0,110.0,98.0,113.85714285714286,124.0,134.0
2023-10-29,MBP16,86,0,0,2023,10,6,1,0,0,244.0,102.0,134.71428571428572,126.53333333333333,-158.0
2023-10-30,MBP16,122,0,0,2023,10,0,0,0,0,86.0,104.0,132.42857142857142,123.96666666666667,36.0
2023-10-31,MBP16,125,0,0,2023,10,1,0,0,0,122.0,131.0,135.0,123.63333333333334,3.0
2023-11-01,MBP16,168,0,0,2023,11,2,0,0,1,125.0,124.0,134.14285714285714,119.36666666666666,43.0
2023-11-02,MBP16,171,0,0,2023,11,3,0,0,1,168.0,128.0,140.42857142857142,121.5,3.0
2023-11-03,MBP16,173,0,0,2023,11,4,0,0,1,171.0,110.0,146.57142857142858,123.06666666666666,2.0
2023-11-04,MBP16,131,0,0,2023,11,5,1,0,1,173.0,244.0,155.57142857142858,124.2,-42.0
2023-11-05,MBP16,143,0,0,2023,11,6,1,0,1,131.0,86.0,139.42857142857142,124.66666666666667,12.0
2023-11-06,MBP16,162,0,0,2023,11,0,0,0,1,143.0,122.0,147.57142857142858,125.4,19.0
2023-11-07,MBP16,171,0,0,2023,11,1,0,0,1,162.0,125.0,153.28571428571428,127.6,9.0
2023-11-08,MBP16,182,0,0,2023,11,2,0,0,1,171.0,168.0,159.85714285714286,130.03333333333333,11.0
2023-11-09,MBP16,174,0,0,2023,11,3,0,0,1,182.0,171.0,161.85714285714286,131.93333333333334,-8.0
2023-11-10,MBP16,165,0,0,2023,11,4,0,0,1,174.0,173.0,162.28571428571428,133.46666666666667,-9.0
2023-11-11,MBP16,134,0,0,2023,11,5,1,0,1,165.0,131.0,161.14285714285714,134.83333333333334,-31.0
2023-11-12,MBP16,131,0,0,2023,11,6,1,0,1,134.0,143.0,161.57142857142858,135.16666666666666,-3.0
2023-11-13,MBP16,176,0,0,2023,11,0,0,0,1,131.0,162.0,159.85714285714286,135.4,45.0
2023-11-14,MBP16,174,1,0,2023,11,1,0,0,1,176.0,171.0,161.85714285714286,138.1,-2.0
2023-11-15,MBP16,177,0,0,2023,11,2,0,0,1,174.0,182.0,162.28571428571428,140.63333333333333,3.0
2023-11-16,MBP16,173,0,0,2023,11,3,0,0,1,177.0,174.0,161.57142857142858,142.5,-4.0
2023-11-17,MBP16,162,0,0,2023,11,4,0,0,1,173.0,165.0,161.42857142857142,144.6,-11.0
2023-11-18,MBP16,129,0,0,2023,11,5,1,0,1,162.0,134.0,161.0,145.93333333333334,-33.0
2023-11-19,MBP16,135,0,0,2023,11,6,1,0,1,129.0,131.0,160.28571428571428,146.43333333333334,6.0
2023-11-20,MBP16,172,0,0,2023,11,0,0,0,1,135.0,176.0,160.85714285714286,146.83333333333334,37.0
2023-11-21,MBP16,179,0,0,2023,11,1,0,0,1,172.0,174.0,160.28571428571428,149.3,7.0
2023-11-22,MBP16,175,0,0,2023,11,2,0,0,1,179.0,177.0,161.0,151.86666666666667,-4.0
2023-11-23,MBP16,176,0,0,2023,11,3,0,0,1,175.0,173.0,160.71428571428572,154.23333333333332,1.0
2023-11-24,MBP16,171,0,0,2023,11,4,0,0,1,176.0,162.0,161.14285714285714,155.73333333333332,-5.0
2023-11-25,MBP16,340,1,0,2023,11,5,1,0,1,171.0,129.0,162.42857142857142,157.3,169.0
2023-11-26,MBP16,143,0,0,2023,11,6,1,0,1,340.0,135.0,192.57142857142858,164.36666666666667,-197.0
2023-11-27,MBP16,173,0,0,2023,11,0,0,0,1,143.0,172.0,193.71428571428572,165.46666666666667,30.0
2023-11-28,MBP16,169,0,0,2023,11,1,0,0,1,173.0,179.0,193.85714285714286,163.1,-4.0
2023-11-29,MBP16,173,0,0,2023,11,2,0,0,1,169.0,175.0,192.42857142857142,165.86666666666667,4.0
2023-11-30,MBP16,169,0,0,2023,11,3,0,0,1,173.0,176.0,192.14285714285714,167.56666666666666,-4.0
2023-12-01,MBP16,169,0,0,2023,12,4,0,0,1,169.0,171.0,191.14285714285714,169.03333333333333,0.0
2023-12-02,MBP16,142,0,0,2023,12,5,1,0,1,169.0,340.0,190.85714285714286,169.06666666666666,-27.0
2023-12-03,MBP16,143,0,0,2023,12,6,1,0,1,142.0,143.0,162.57142857142858,168.1,1.0
2023-12-04,MBP16,163,0,0,2023,12,0,0,0,1,143.0,173.0,162.57142857142858,167.1,20.0
2023-12-05,MBP16,171,0,0,2023,12,1,0,0,1,163.0,169.0,161.14285714285714,168.16666666666666,8.0
2023-12-06,MBP16,179,1,0,2023,12,2,0,0,1,171.0,173.0,161.42857142857142,169.1,8.0
2023-12-07,MBP16,181,0,0,2023,12,3,0,0,1,179.0,169.0,162.28571428571428,169.66666666666666,2.0
2023-12-08,MBP16,177,0,0,2023,12,4,0,0,1,181.0,169.0,164.0,170.0,-4.0
2023-12-09,MBP16,144,0,0,2023,12,5,1,0,1,177.0,142.0,165.14285714285714,169.83333333333334,-33.0
2023-12-10,MBP16,136,0,0,2023,12,6,1,0,1,144.0,143.0,165.42857142857142,168.83333333333334,-8.0
2023-12-11,MBP16,166,0,0,2023,12,0,0,0,1,136.0,163.0,164.42857142857142,167.86666666666667,30.0
2023-12-12,MBP16,168,0,0,2023,12,1,0,0,1,166.0,171.0,164.85714285714286,168.93333333333334,2.0
2023-12-13,MBP16,179,0,0,2023,12,2,0,0,1,168.0,179.0,164.42857142857142,170.16666666666666,11.0
2023-12-14,MBP16,166,0,0,2023,12,3,0,0,1,179.0,181.0,164.42857142857142,170.26666666666668,-13.0
2023-12-15,MBP16,192,1,0,2023,12,4,0,0,1,166.0,177.0,162.28571428571428,170.0,26.0
2023-12-16,MBP16,140,0,0,2023,12,5,1,0,1,192.0,144.0,164.42857142857142,170.5,-52.0
2023-12-17,MBP16,150,0,0,2023,12,6,1,0,1,140.0,136.0,163.85714285714286,169.4,10.0
2023-12-18,MBP16,179,0,0,2023,12,0,0,0,1,150.0,166.0,165.85714285714286,169.0,29.0
2023-12-19,MBP16,162,0,0,2023,12,1,0,0,1,179.0,168.0,167.71428571428572,170.66666666666666,-17.0
2023-12-20,MBP16,169,0,0,2023,12,2,0,0,1,162.0,179.0,166.85714285714286,171.56666666666666,7.0
2023-12-21,MBP16,175,0,0,2023,12,3,0,0,1,169.0,166.0,165.42857142857142,171.46666666666667,6.0
2023-12-22,MBP16,169,0,0,2023,12,4,0,0,1,175.0,192.0,166.71428571428572,171.33333333333334,-6.0
2023-12-23,MBP16,143,0,0,2023,12,5,1,0,1,169.0,140.0,163.42857142857142,171.13333333333333,-26.0
2023-12-24,MBP16,153,0,0,2023,12,6,1,0,1,143.0,150.0,163.85714285714286,170.03333333333333,10.0
2023-12-25,MBP16,182,0,0,2023,12,0,0,0,1,153.0,179.0,164.28571428571428,169.43333333333334,29.0
2023-12-26,MBP16,186,0,0,2023,12,1,0,0,1,182.0,162.0,164.71428571428572,164.16666666666666,4.0
2023-12-27,MBP16,31,0,1,2023,12,2,0,0,1,186.0,169.0,168.14285714285714,165.6,-155.0
2023-12-28,MBP16,184,0,0,2023,12,3,0,0,1,31.0,175.0,148.42857142857142,160.86666666666667,153.0
2023-12-29,MBP16,170,0,0,2023,12,4,0,0,1,184.0,169.0,149.71428571428572,161.36666666666667,-14.0
2023-12-30,MBP16,139,0,0,2023,12,5,1,0,1,170.0,143.0,149.85714285714286,161.26666666666668,-31.0
2023-12-31,MBP16,142,0,0,2023,12,6,1,0,1,139.0,153.0,149.28571428571428,160.26666666666668,3.0
2024-01-01,MBP16,123,0,0,2024,1,0,0,0,0,142.0,182.0,147.71428571428572,159.36666666666667,-19.0
2024-01-02,MBP16,132,0,0,2024,1,1,0,0,0,123.0,186.0,139.28571428571428,158.73333333333332,9.0
2024-01-03,MBP16,133,0,0,2024,1,2,0,0,0,132.0,31.0,131.57142857142858,158.36666666666667,1.0
2024-01-04,MBP16,126,0,0,2024,1,3,0,0,0,133.0,184.0,146.14285714285714,157.36666666666667,-7.0
2024-01-05,MBP16,115,0,0,2024,1,4,0,0,0,126.0,170.0,137.85714285714286,155.86666666666667,-11.0
2024-01-06,MBP16,108,0,0,2024,1,5,1,0,0,115.0,139.0,130.0,153.73333333333332,-7.0
2024-01-07,MBP16,89,0,1,2024,1,6,1,0,0,108.0,142.0,125.57142857142857,151.3,-19.0
2024-01-08,MBP16,123,0,0,2024,1,0,0,0,0,89.0,123.0,118.0,148.36666666666667,34.0
2024-01-09,MBP16,113,0,0,2024,1,1,0,0,0,123.0,132.0,118.0,147.66666666666666,-10.0
2024-01-10,MBP16,113,0,0,2024,1,2,0,0,0,113.0,133.0,115.28571428571429,146.9,0.0
2024-01-11,MBP16,116,0,0,2024,1,3,0,0,0,113.0,126.0,112.42857142857143,145.13333333333333,3.0
2024-01-12,MBP16,122,0,0,2024,1,4,0,0,0,116.0,115.0,111.0,143.4,6.0
2024-01-13,MBP16,108,0,0,2024,1,5,1,0,0,122.0,108.0,112.0,141.5,-14.0
2024-01-14,MBP16,105,0,0,2024,1,6,1,0,0,108.0,89.0,112.0,139.56666666666666,-3.0
2024-01-15,MBP16,129,0,0,2024,1,0,0,0,0,105.0,123.0,114.28571428571429,136.66666666666666,24.0
2024-01-16,MBP16,126,0,0,2024,1,1,0,0,0,129.0,113.0,115.14285714285714,136.3,-3.0
2024-01-17,MBP16,100,0,1,2024,1,2,0,0,0,126.0,113.0,117.0,135.5,-26.0
2024-01-18,MBP16,124,0,0,2024,1,3,0,0,0,100.0,116.0,115.14285714285714,132.86666666666667,24.0
2024-01-19,MBP16,117,0,0,2024,1,4,0,0,0,124.0,122.0,116.28571428571429,131.6,-7.0
2024-01-20,MBP16,94,0,0,2024,1,5,1,0,0,117.0,108.0,115.57142857142857,129.86666666666667,-23.0
2024-01-21,MBP16,247,1,0,2024,1,6,1,0,0,94.0,105.0,113.57142857142857,127.16666666666667,153.0
2024-01-22,MBP16,120,0,0,2024,1,0,0,0,0,247.0,129.0,133.85714285714286,129.76666666666668,-127.0
2024-01-23,MBP16,124,0,0,2024,1,1,0,0,0,120.0,126.0,132.57142857142858,129.0,4.0
2024-01-24,MBP16,136,1,0,2024,1,2,0,0,0,124.0,100.0,132.28571428571428,128.03333333333333,12.0
2024-01-25,MBP16,117,0,0,2024,1,3,0,0,0,136.0,124.0,137.42857142857142,126.5,-19.0
2024-01-26,MBP16,121,0,0,2024,1,4,0,0,0,117.0,117.0,136.42857142857142,124.2,4.0
2024-01-27,MBP16,104,0,0,2024,1,5,1,0,0,121.0,94.0,137.0,127.2,-17.0
2024-01-28,MBP16,253,1,0,2024,1,6,1,0,0,104.0,247.0,138.42857142857142,124.53333333333333,149.0
2024-01-29,MBP16,100,0,1,2024,1,0,0,0,0,253.0,120.0,139.28571428571428,127.3,-153.0
2024-01-30,MBP16,131,1,0,2024,1,1,0,0,0,100.0,124.0,136.42857142857142,126.0,31.0
2024-01-31,MBP16,123,0,0,2024,1,2,0,0,0,131.0,136.0,137.42857142857142,125.63333333333334,-8.0
2024-02-01,MBP16,124,0,0,2024,2,3,0,0,0,123.0,117.0,135.57142857142858,125.63333333333334,1.0
2024-02-02,MBP16,134,0,0,2024,2,4,0,0,0,124.0,121.0,136.57142857142858,125.36666666666666,10.0
2024-02-03,MBP16,92,0,0,2024,2,5,1,0,0,134.0,104.0,138.42857142857142,125.4,-42.0
2024-02-04,MBP16,99,0,0,2024,2,6,1,0,0,92.0,253.0,136.71428571428572,124.26666666666667,7.0
2024-02-05,MBP16,118,0,0,2024,2,0,0,0,0,99.0,100.0,114.71428571428571,123.73333333333333,19.0
2024-02-06,MBP16,127,0,0,2024,2,1,0,0,0,118.0,131.0,117.28571428571429,124.06666666666666,9.0
2024-02-07,MBP16,123,0,0,2024,2,2,0,0,0,127.0,123.0,116.71428571428571,125.33333333333333,-4.0
2024-02-08,MBP16,127,1,0,2024,2,3,0,0,0,123.0,124.0,116.71428571428571,125.33333333333333,4.0
2024-02-09,MBP16,122,0,0,2024,2,4,0,0,0,127.0,134.0,117.14285714285714,125.8,-5.0
2024-02-10,MBP16,104,0,0,2024,2,5,1,0,0,122.0,92.0,115.42857142857143,126.1,-18.0
2024-02-11,MBP16,112,0,0,2024,2,6,1,0,0,104.0,99.0,117.14285714285714,125.7,8.0
2024-02-12,MBP16,122,0,0,2024,2,0,0,0,0,112.0,118.0,119.0,125.36666666666666,10.0
2024-02-13,MBP16,126,0,0,2024,2,1,0,0,0,122.0,127.0,119.57142857142857,125.83333333333333,4.0
2024-02-14,MBP16,121,0,0,2024,2,2,0,0,0,126.0,123.0,119.42857142857143,126.53333333333333,-5.0
2024-02-15,MBP16,132,0,0,2024,2,3,0,0,0,121.0,127.0,119.14285714285714,126.26666666666667,11.0
2024-02-16,MBP16,132,0,0,2024,2,4,0,0,0,132.0,122.0,119.85714285714286,126.46666666666667,0.0
2024-02-17,MBP16,97,0,0,2024,2,5,1,0,0,132.0,104.0,121.28571428571429,127.53333333333333,-35.0
2024-02-18,MBP16,248,1,0,2024,2,6,1,0,0,97.0,112.0,120.28571428571429,126.63333333333334,151.0
2024-02-19,MBP16,117,0,0,2024,2,0,0,0,0,248.0,122.0,139.71428571428572,131.0,-131.0
2024-02-20,MBP16,128,0,0,2024,2,1,0,0,0,117.0,126.0,139.0,131.76666666666668,11.0
2024-02-21,MBP16,128,0,0,2024,2,2,0,0,0,128.0,121.0,139.28571428571428,127.8,0.0
2024-02-22,MBP16,122,0,0,2024,2,3,0,0,0,128.0,132.0,140.28571428571428,128.06666666666666,-6.0
2024-02-23,MBP16,127,0,0,2024,2,4,0,0,0,122.0,132.0,138.85714285714286,128.0,5.0
2024-02-24,MBP16,98,0,0,2024,2,5,1,0,0,127.0,97.0,138.14285714285714,127.7,-29.0
2024-02-25,MBP16,99,0,0,2024,2,6,1,0,0,98.0,248.0,138.28571428571428,127.06666666666666,1.0
2024-02-26,MBP16,128,0,0,2024,2,0,0,0,0,99.0,117.0,117.0,126.33333333333333,29.0
2024-02-27,MBP16,118,0,0,2024,2,1,0,0,0,128.0,128.0,118.57142857142857,127.13333333333334,-10.0
2024-02-28,MBP16,125,0,0,2024,2,2,0,0,0,118.0,128.0,117.14285714285714,122.63333333333334,7.0
2024-02-29,MBP16,119,0,0,2024,2,3,0,0,0,125.0,122.0,116.71428571428571,123.46666666666667,-6.0
2024-03-01,MBP16,133,0,0,2024,3,4,0,0,0,119.0,127.0,116.28571428571429,123.06666666666666,14.0
2024-03-02,MBP16,100,0,0,2024,3,5,1,0,0,133.0,98.0,117.14285714285714,123.4,-33.0
2024-03-03,MBP16,99,0,0,2024,3,6,1,0,0,100.0,99.0,117.42857142857143,122.6,-1.0
2024-03-04,MBP16,122,0,0,2024,3,0,0,0,0,99.0,128.0,117.42857142857143,121.43333333333334,23.0
2024-03-05,MBP16,117,0,0,2024,3,1,0,0,0,122.0,118.0,116.57142857142857,122.43333333333334,-5.0
2024-03-06,MBP16,116,0,0,2024,3,2,0,0,0,117.0,125.0,116.42857142857143,123.03333333333333,-1.0
2024-03-07,MBP16,130,0,0,2024,3,3,0,0,0,116.0,119.0,115.14285714285714,122.96666666666667,14.0
