date,sku_id,units_sold,year,month,day,day_of_week,day_of_year,is_weekend,is_back_to_school,is_holiday_season,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_30
2025-09-10,MBP14,251,2025,9,10,2,253,0,1,0,238.0,213.0,247.0,240.0,232.93333333333334
2025-09-11,MBP14,281,2025,9,11,3,254,0,1,0,251.0,312.0,316.0,245.42857142857142,232.4
2025-09-12,MBP14,263,2025,9,12,4,255,0,1,0,281.0,296.0,198.0,241.0,234.76666666666668
2025-09-13,MBP14,159,2025,9,13,5,256,1,1,0,263.0,207.0,171.0,236.28571428571428,234.03333333333333
2025-09-14,MBP14,211,2025,9,14,6,257,1,1,0,159.0,171.0,230.0,229.42857142857142,233.06666666666666
2025-09-15,MBP14,241,2025,9,15,0,258,0,1,0,211.0,243.0,308.0,235.14285714285714,231.66666666666666
2025-09-16,MBP14,249,2025,9,16,1,259,0,1,0,241.0,238.0,248.0,234.85714285714286,233.1
2025-09-17,MBP14,268,2025,9,17,2,260,0,1,0,249.0,251.0,213.0,236.42857142857142,235.73333333333332
2025-09-18,MBP14,196,2025,9,18,3,261,0,1,0,268.0,281.0,312.0,238.85714285714286,236.06666666666666
2025-09-19,MBP14,223,2025,9,19,4,262,0,1,0,196.0,263.0,296.0,226.71428571428572,233.13333333333333
2025-09-20,MBP14,161,2025,9,20,5,263,1,1,0,223.0,159.0,207.0,221.0,234.5
2025-09-21,MBP14,138,2025,9,21,6,264,1,1,0,161.0,211.0,171.0,221.28571428571428,231.06666666666666
2025-09-22,MBP14,228,2025,9,22,0,265,0,1,0,138.0,241.0,243.0,210.85714285714286,229.83333333333334
2025-09-23,MBP14,282,2025,9,23,1,266,0,1,0,228.0,249.0,238.0,209.0,231.73333333333332
2025-09-24,MBP14,167,2025,9,24,2,267,0,1,0,282.0,268.0,251.0,213.71428571428572,233.36666666666667
2025-09-25,MBP14,212,2025,9,25,3,268,0,1,0,167.0,196.0,281.0,199.28571428571428,231.1
2025-09-26,MBP14,228,2025,9,26,4,269,0,1,0,212.0,223.0,263.0,201.57142857142858,230.93333333333334
2025-09-27,MBP14,165,2025,9,27,5,270,1,1,0,228.0,161.0,159.0,202.28571428571428,230.3
2025-09-28,MBP14,159,2025,9,28,6,271,1,1,0,165.0,138.0,211.0,202.85714285714286,225.26666666666668
2025-09-29,MBP14,175,2025,9,29,0,272,0,1,0,159.0,228.0,241.0,205.85714285714286,223.96666666666667
2025-09-30,MBP14,211,2025,9,30,1,273,0,1,0,175.0,282.0,249.0,198.28571428571428,224.1
2025-10-01,MBP14,200,2025,10,1,2,274,0,0,0,211.0,167.0,268.0,188.14285714285714,223.46666666666667
2025-10-02,MBP14,166,2025,10,2,3,275,0,0,0,200.0,212.0,196.0,192.85714285714286,219.86666666666667
2025-10-03,MBP14,265,2025,10,3,4,276,0,0,0,166.0,228.0,223.0,186.28571428571428,217.13333333333333
2025-10-04,MBP14,206,2025,10,4,5,277,1,0,0,265.0,165.0,161.0,191.57142857142858,218.86666666666667
2025-10-05,MBP14,193,2025,10,5,6,278,1,0,0,206.0,159.0,138.0,197.42857142857142,215.33333333333334
2025-10-06,MBP14,263,2025,10,6,0,279,0,0,0,193.0,175.0,228.0,202.28571428571428,211.9
2025-10-07,MBP14,298,2025,10,7,1,280,0,0,0,263.0,211.0,282.0,214.85714285714286,213.76666666666668
2025-10-08,MBP14,277,2025,10,8,2,281,0,0,0,298.0,200.0,167.0,227.28571428571428,218.0
2025-10-09,MBP14,303,2025,10,9,3,282,0,0,0,277.0,166.0,212.0,238.28571428571428,219.13333333333333
2025-10-10,MBP14,264,2025,10,10,4,283,0,0,0,303.0,265.0,228.0,257.85714285714283,221.3
2025-10-11,MBP14,243,2025,10,11,5,284,1,0,0,264.0,206.0,165.0,257.7142857142857,221.73333333333332
2025-10-12,MBP14,213,2025,10,12,6,285,1,0,0,243.0,193.0,159.0,263.0,220.46666666666667
2025-10-13,MBP14,265,2025,10,13,0,286,0,0,0,213.0,263.0,175.0,265.85714285714283,218.8
2025-10-14,MBP14,211,2025,10,14,1,287,0,0,0,265.0,298.0,211.0,266.14285714285717,222.33333333333334
2025-10-15,MBP14,248,2025,10,15,2,288,0,0,0,211.0,277.0,200.0,253.71428571428572,222.33333333333334
2025-10-16,MBP14,207,2025,10,16,3,289,0,0,0,248.0,303.0,166.0,249.57142857142858,222.56666666666666
2025-10-17,MBP14,204,2025,10,17,4,290,0,0,0,207.0,264.0,265.0,235.85714285714286,221.16666666666666
2025-10-18,MBP14,149,2025,10,18,5,291,1,0,0,204.0,243.0,206.0,227.28571428571428,219.03333333333333
2025-10-19,MBP14,140,2025,10,19,6,292,1,0,0,149.0,213.0,193.0,213.85714285714286,217.46666666666667
2025-10-20,MBP14,254,2025,10,20,0,293,0,0,0,140.0,265.0,263.0,203.42857142857142,214.7
2025-10-21,MBP14,222,2025,10,21,1,294,0,0,0,254.0,211.0,298.0,201.85714285714286,217.8
2025-10-22,MBP14,236,2025,10,22,2,295,0,0,0,222.0,248.0,277.0,203.42857142857142,220.6
2025-10-23,MBP14,164,2025,10,23,3,296,0,0,0,236.0,207.0,303.0,201.71428571428572,220.86666666666667
2025-10-24,MBP14,194,2025,10,24,4,297,0,0,0,164.0,204.0,264.0,195.57142857142858,216.93333333333334
2025-10-25,MBP14,126,2025,10,25,5,298,1,0,0,194.0,149.0,243.0,194.14285714285714,217.83333333333334
2025-10-26,MBP14,136,2025,10,26,6,299,1,0,0,126.0,140.0,213.0,190.85714285714286,214.96666666666667
2025-10-27,MBP14,172,2025,10,27,0,300,0,0,0,136.0,254.0,265.0,190.28571428571428,211.9
2025-10-28,MBP14,222,2025,10,28,1,301,0,0,0,172.0,222.0,211.0,178.57142857142858,212.13333333333333
2025-10-29,MBP14,185,2025,10,29,2,302,0,0,0,222.0,236.0,248.0,178.57142857142858,214.23333333333332
2025-10-30,MBP14,220,2025,10,30,3,303,0,0,0,185.0,164.0,207.0,171.28571428571428,214.56666666666666
2025-10-31,MBP14,210,2025,10,31,4,304,0,0,0,220.0,194.0,204.0,179.28571428571428,214.86666666666667
2025-11-01,MBP14,194,2025,11,1,5,305,1,0,1,210.0,126.0,149.0,181.57142857142858,215.2
2025-11-02,MBP14,126,2025,11,2,6,306,1,0,1,194.0,136.0,140.0,191.28571428571428,216.13333333333333
2025-11-03,MBP14,229,2025,11,3,0,307,0,0,1,126.0,172.0,254.0,189.85714285714286,211.5
2025-11-04,MBP14,228,2025,11,4,1,308,0,0,1,229.0,222.0,222.0,198.0,212.26666666666668
2025-11-05,MBP14,179,2025,11,5,2,309,0,0,1,228.0,185.0,236.0,198.85714285714286,213.43333333333334
2025-11-06,MBP14,229,2025,11,6,3,310,0,0,1,179.0,220.0,164.0,198.0,210.63333333333333
2025-11-07,MBP14,214,2025,11,7,4,311,0,0,1,229.0,210.0,194.0,199.28571428571428,208.33333333333334
2025-11-08,MBP14,156,2025,11,8,5,312,1,0,1,214.0,194.0,126.0,199.85714285714286,206.23333333333332
2025-11-09,MBP14,147,2025,11,9,6,313,1,0,1,156.0,126.0,136.0,194.42857142857142,201.33333333333334
2025-11-10,MBP14,195,2025,11,10,0,314,0,0,1,147.0,229.0,172.0,197.42857142857142,197.43333333333334
2025-11-11,MBP14,269,2025,11,11,1,315,0,0,1,195.0,228.0,222.0,192.57142857142858,195.83333333333334
2025-11-12,MBP14,219,2025,11,12,2,316,0,0,1,269.0,179.0,185.0,198.42857142857142,197.7
2025-11-13,MBP14,243,2025,11,13,3,317,0,0,1,219.0,229.0,220.0,204.14285714285714,196.16666666666666
2025-11-14,MBP14,204,2025,11,14,4,318,0,0,1,243.0,214.0,210.0,206.14285714285714,197.23333333333332
2025-11-15,MBP14,161,2025,11,15,5,319,1,0,1,204.0,156.0,194.0,204.71428571428572,195.76666666666668
2025-11-16,MBP14,203,2025,11,16,6,320,1,0,1,161.0,147.0,126.0,205.42857142857142,194.23333333333332
2025-11-17,MBP14,198,2025,11,17,0,321,0,0,1,203.0,195.0,229.0,213.42857142857142,194.2
2025-11-18,MBP14,229,2025,11,18,1,322,0,0,1,198.0,269.0,228.0,213.85714285714286,195.83333333333334
2025-11-19,MBP14,246,2025,11,19,2,323,0,0,1,229.0,219.0,179.0,208.14285714285714,198.8
2025-11-20,MBP14,253,2025,11,20,3,324,0,0,1,246.0,243.0,229.0,212.0,198.53333333333333
2025-11-21,MBP14,248,2025,11,21,4,325,0,0,1,253.0,204.0,214.0,213.42857142857142,199.56666666666666
2025-11-22,MBP14,209,2025,11,22,5,326,1,0,1,248.0,161.0,156.0,219.71428571428572,199.96666666666667
2025-11-23,MBP14,219,2025,11,23,6,327,1,0,1,209.0,203.0,147.0,226.57142857142858,201.46666666666667
2025-11-24,MBP14,290,2025,11,24,0,328,0,0,1,219.0,198.0,195.0,228.85714285714286,202.3
2025-11-25,MBP14,238,2025,11,25,1,329,0,0,1,290.0,229.0,269.0,242.0,207.76666666666668
2025-11-26,MBP14,265,2025,11,26,2,330,0,0,1,238.0,246.0,219.0,243.28571428571428,211.16666666666666
2025-11-27,MBP14,318,2025,11,27,3,331,0,0,1,265.0,253.0,243.0,246.0,214.26666666666668
2025-11-28,MBP14,311,2025,11,28,4,332,0,0,1,318.0,248.0,204.0,255.28571428571428,217.46666666666667
2025-11-29,MBP14,183,2025,11,29,5,333,1,0,1,311.0,209.0,161.0,264.2857142857143,221.66666666666666
2025-11-30,MBP14,231,2025,11,30,6,334,1,0,1,183.0,219.0,203.0,260.57142857142856,220.43333333333334
2025-12-01,MBP14,221,2025,12,1,0,335,0,0,1,231.0,290.0,198.0,262.2857142857143,221.13333333333333
2025-12-02,MBP14,293,2025,12,2,1,336,0,0,1,221.0,238.0,229.0,252.42857142857142,222.03333333333333
2025-12-03,MBP14,360,2025,12,3,2,337,0,0,1,293.0,265.0,246.0,260.2857142857143,227.6
2025-12-04,MBP14,261,2025,12,4,3,338,0,0,1,360.0,318.0,253.0,273.85714285714283,231.96666666666667
2025-12-05,MBP14,266,2025,12,5,4,339,0,0,1,261.0,311.0,248.0,265.7142857142857,233.06666666666666
2025-12-06,MBP14,249,2025,12,6,5,340,1,0,1,266.0,183.0,209.0,259.2857142857143,235.96666666666667
2025-12-07,MBP14,186,2025,12,7,6,341,1,0,1,249.0,231.0,219.0,268.7142857142857,236.63333333333333
2025-12-08,MBP14,272,2025,12,8,0,342,0,0,1,186.0,221.0,290.0,262.2857142857143,235.7
2025-12-09,MBP14,314,2025,12,9,1,343,0,0,1,272.0,293.0,238.0,269.57142857142856,239.56666666666666
2025-12-10,MBP14,270,2025,12,10,2,344,0,0,1,314.0,360.0,265.0,272.57142857142856,245.13333333333333
2025-12-11,MBP14,282,2025,12,11,3,345,0,0,1,270.0,261.0,318.0,259.7142857142857,247.63333333333333
2025-12-12,MBP14,313,2025,12,12,4,346,0,0,1,282.0,266.0,311.0,262.7142857142857,248.06666666666666
2025-12-13,MBP14,231,2025,12,13,5,347,1,0,1,313.0,249.0,183.0,269.42857142857144,251.2
2025-12-14,MBP14,225,2025,12,14,6,348,1,0,1,231.0,186.0,231.0,266.85714285714283,250.8
2025-12-15,MBP14,267,2025,12,15,0,349,0,0,1,225.0,272.0,221.0,272.42857142857144,251.5
2025-12-16,MBP14,287,2025,12,16,1,350,0,0,1,267.0,314.0,293.0,271.7142857142857,255.03333333333333
2025-12-17,MBP14,267,2025,12,17,2,351,0,0,1,287.0,270.0,360.0,267.85714285714283,257.8333333333333
2025-12-18,MBP14,282,2025,12,18,3,352,0,0,1,267.0,282.0,261.0,267.42857142857144,260.1333333333333
2025-12-19,MBP14,247,2025,12,19,4,353,0,0,1,282.0,313.0,266.0,267.42857142857144,261.9
2025-12-20,MBP14,196,2025,12,20,5,354,1,0,1,247.0,231.0,249.0,258.0,261.93333333333334
2025-12-21,MBP14,173,2025,12,21,6,355,1,0,1,196.0,225.0,186.0,253.0,260.03333333333336
2025-12-22,MBP14,249,2025,12,22,0,356,0,0,1,173.0,267.0,272.0,245.57142857142858,257.53333333333336
2025-12-23,MBP14,222,2025,12,23,1,357,0,0,1,249.0,287.0,314.0,243.0,258.8666666666667
2025-12-24,MBP14,210,2025,12,24,2,358,0,0,1,222.0,267.0,270.0,233.71428571428572,258.96666666666664
2025-12-25,MBP14,246,2025,12,25,3,359,0,0,1,210.0,282.0,282.0,225.57142857142858,256.3
2025-12-26,MBP14,240,2025,12,26,4,360,0,0,1,246.0,247.0,313.0,220.42857142857142,256.56666666666666
2025-12-27,MBP14,195,2025,12,27,5,361,1,0,1,240.0,196.0,231.0,219.42857142857142,255.73333333333332
2025-12-28,MBP14,166,2025,12,28,6,362,1,0,1,195.0,173.0,225.0,219.28571428571428,251.63333333333333
2025-12-29,MBP14,235,2025,12,29,0,363,0,0,1,166.0,249.0,267.0,218.28571428571428,246.8
2025-12-30,MBP14,235,2025,12,30,1,364,0,0,1,235.0,222.0,287.0,216.28571428571428,248.53333333333333
2025-12-31,MBP14,229,2025,12,31,2,365,0,0,1,235.0,210.0,267.0,218.14285714285714,248.66666666666666
2023-01-31,MBP16,118,2023,1,31,1,31,0,0,0,105.0,104.0,107.0,96.42857142857143,96.9
2023-02-01,MBP16,111,2023,2,1,2,32,0,0,0,118.0,101.0,116.0,98.42857142857143,98.43333333333334
2023-02-02,MBP16,93,2023,2,2,3,33,0,0,0,111.0,118.0,114.0,99.85714285714286,98.63333333333334
2023-02-03,MBP16,134,2023,2,3,4,34,0,0,0,93.0,102.0,89.0,96.28571428571429,98.13333333333334
2023-02-04,MBP16,82,2023,2,4,5,35,1,0,0,134.0,69.0,88.0,100.85714285714286,99.16666666666667
2023-02-05,MBP16,92,2023,2,5,6,36,1,0,0,82.0,76.0,79.0,102.71428571428571,99.33333333333333
2023-02-06,MBP16,101,2023,2,6,0,37,0,0,0,92.0,105.0,104.0,105.0,98.9
2023-02-07,MBP16,110,2023,2,7,1,38,0,0,0,101.0,118.0,104.0,104.42857142857143,98.9
2023-02-08,MBP16,114,2023,2,8,2,39,0,0,0,110.0,111.0,101.0,103.28571428571429,100.03333333333333
2023-02-09,MBP16,118,2023,2,9,3,40,0,0,0,114.0,93.0,118.0,103.71428571428571,100.7
2023-02-10,MBP16,116,2023,2,10,4,41,0,0,0,118.0,134.0,102.0,107.28571428571429,101.03333333333333
2023-02-11,MBP16,88,2023,2,11,5,42,1,0,0,116.0,82.0,69.0,104.71428571428571,101.33333333333333
2023-02-12,MBP16,77,2023,2,12,6,43,1,0,0,88.0,92.0,76.0,105.57142857142857,100.33333333333333
2023-02-13,MBP16,96,2023,2,13,0,44,0,0,0,77.0,101.0,105.0,103.42857142857143,99.96666666666667
2023-02-14,MBP16,107,2023,2,14,1,45,0,0,0,96.0,110.0,118.0,102.71428571428571,100.26666666666667
2023-02-15,MBP16,115,2023,2,15,2,46,0,0,0,107.0,114.0,111.0,102.28571428571429,101.0
2023-02-16,MBP16,100,2023,2,16,3,47,0,0,0,115.0,118.0,93.0,102.42857142857143,101.46666666666667
2023-02-17,MBP16,116,2023,2,17,4,48,0,0,0,100.0,116.0,134.0,99.85714285714286,101.23333333333333
2023-02-18,MBP16,94,2023,2,18,5,49,1,0,0,116.0,88.0,82.0,99.85714285714286,101.23333333333333
2023-02-19,MBP16,71,2023,2,19,6,50,1,0,0,94.0,77.0,92.0,100.71428571428571,100.56666666666666
2023-02-20,MBP16,93,2023,2,20,0,51,0,0,0,71.0,96.0,101.0,99.85714285714286,99.96666666666667
2023-02-21,MBP16,102,2023,2,21,1,52,0,0,0,93.0,107.0,110.0,99.42857142857143,100.13333333333334
2023-02-22,MBP16,107,2023,2,22,2,53,0,0,0,102.0,115.0,114.0,98.71428571428571,100.9
2023-02-23,MBP16,97,2023,2,23,3,54,0,0,0,107.0,100.0,118.0,97.57142857142857,101.0
2023-02-24,MBP16,120,2023,2,24,4,55,0,0,0,97.0,116.0,116.0,97.14285714285714,100.76666666666667
2023-02-25,MBP16,84,2023,2,25,5,56,1,0,0,120.0,94.0,88.0,97.71428571428571,101.4
2023-02-26,MBP16,80,2023,2,26,6,57,1,0,0,84.0,71.0,77.0,96.28571428571429,100.26666666666667
2023-02-27,MBP16,86,2023,2,27,0,58,0,0,0,80.0,93.0,96.0,97.57142857142857,99.53333333333333
2023-02-28,MBP16,87,2023,2,28,1,59,0,0,0,86.0,102.0,107.0,96.57142857142857,100.1
2023-03-01,MBP16,107,2023,3,1,2,60,0,0,0,87.0,107.0,115.0,94.42857142857143,100.46666666666667
2023-03-02,MBP16,77,2023,3,2,3,61,0,0,0,107.0,97.0,100.0,94.42857142857143,100.53333333333333
2023-03-03,MBP16,116,2023,3,3,4,62,0,0,0,77.0,120.0,116.0,91.57142857142857,99.16666666666667
2023-03-04,MBP16,78,2023,3,4,5,63,1,0,0,116.0,84.0,94.0,91.0,99.33333333333333
2023-03-05,MBP16,111,2023,3,5,6,64,1,0,0,78.0,80.0,71.0,90.14285714285714,98.83333333333333
2023-03-06,MBP16,132,2023,3,6,0,65,0,0,0,111.0,86.0,93.0,94.57142857142857,98.06666666666666
2023-03-07,MBP16,101,2023,3,7,1,66,0,0,0,132.0,87.0,102.0,101.14285714285714,99.73333333333333
2023-03-08,MBP16,102,2023,3,8,2,67,0,0,0,101.0,107.0,107.0,103.14285714285714,100.03333333333333
2023-03-09,MBP16,116,2023,3,9,3,68,0,0,0,102.0,77.0,97.0,102.42857142857143,100.06666666666666
2023-03-10,MBP16,125,2023,3,10,4,69,0,0,0,116.0,116.0,120.0,108.0,100.26666666666667
2023-03-11,MBP16,64,2023,3,11,5,70,1,0,0,125.0,78.0,84.0,109.28571428571429,100.63333333333334
2023-03-12,MBP16,63,2023,3,12,6,71,1,0,0,64.0,111.0,80.0,107.28571428571429,98.83333333333333
2023-03-13,MBP16,96,2023,3,13,0,72,0,0,0,63.0,132.0,86.0,100.42857142857143,97.06666666666666
2023-03-14,MBP16,111,2023,3,14,1,73,0,0,0,96.0,101.0,87.0,95.28571428571429,97.33333333333333
2023-03-15,MBP16,110,2023,3,15,2,74,0,0,0,111.0,102.0,107.0,96.71428571428571,98.46666666666667
2023-03-16,MBP16,117,2023,3,16,3,75,0,0,0,110.0,116.0,77.0,97.85714285714286,98.93333333333334
2023-03-17,MBP16,89,2023,3,17,4,76,0,0,0,117.0,125.0,116.0,98.0,99.26666666666667
2023-03-18,MBP16,58,2023,3,18,5,77,1,0,0,89.0,64.0,78.0,92.85714285714286,98.4
2023-03-19,MBP16,88,2023,3,19,6,78,1,0,0,58.0,63.0,111.0,92.0,97.0
2023-03-20,MBP16,93,2023,3,20,0,79,0,0,0,88.0,96.0,132.0,95.57142857142857,96.06666666666666
2023-03-21,MBP16,78,2023,3,21,1,80,0,0,0,93.0,111.0,101.0,95.14285714285714,96.03333333333333
2023-03-22,MBP16,105,2023,3,22,2,81,0,0,0,78.0,110.0,102.0,90.42857142857143,96.26666666666667
2023-03-23,MBP16,113,2023,3,23,3,82,0,0,0,105.0,117.0,116.0,89.71428571428571,96.66666666666667
2023-03-24,MBP16,102,2023,3,24,4,83,0,0,0,113.0,89.0,125.0,89.14285714285714,97.03333333333333
2023-03-25,MBP16,76,2023,3,25,5,84,1,0,0,102.0,58.0,64.0,91.0,96.86666666666666
2023-03-26,MBP16,78,2023,3,26,6,85,1,0,0,76.0,88.0,63.0,93.57142857142857,96.16666666666667
2023-03-27,MBP16,99,2023,3,27,0,86,0,0,0,78.0,93.0,96.0,92.14285714285714,94.76666666666667
2023-03-28,MBP16,87,2023,3,28,1,87,0,0,0,99.0,78.0,111.0,93.0,95.26666666666667
2023-03-29,MBP16,95,2023,3,29,2,88,0,0,0,87.0,105.0,110.0,94.28571428571429,95.5
2023-03-30,MBP16,110,2023,3,30,3,89,0,0,0,95.0,113.0,117.0,92.85714285714286,95.8
2023-03-31,MBP16,107,2023,3,31,4,90,0,0,0,110.0,102.0,89.0,92.42857142857143,96.56666666666666
2023-04-01,MBP16,82,2023,4,1,5,91,1,0,0,107.0,76.0,58.0,93.14285714285714,96.56666666666666
2023-04-02,MBP16,70,2023,4,2,6,92,1,0,0,82.0,78.0,88.0,94.0,96.73333333333333
2023-04-03,MBP16,101,2023,4,3,0,93,0,0,0,70.0,99.0,93.0,92.85714285714286,95.2
2023-04-04,MBP16,76,2023,4,4,1,94,0,0,0,101.0,87.0,78.0,93.14285714285714,95.96666666666667
2023-04-05,MBP16,106,2023,4,5,2,95,0,0,0,76.0,95.0,105.0,91.57142857142857,94.8
2023-04-06,MBP16,121,2023,4,6,3,96,0,0,0,106.0,110.0,113.0,93.14285714285714,93.93333333333334
2023-04-07,MBP16,85,2023,4,7,4,97,0,0,0,121.0,107.0,102.0,94.71428571428571,94.6
2023-04-08,MBP16,74,2023,4,8,5,98,1,0,0,85.0,82.0,76.0,91.57142857142857,94.03333333333333
2023-04-09,MBP16,83,2023,4,9,6,99,1,0,0,74.0,70.0,78.0,90.42857142857143,92.63333333333334
2023-04-10,MBP16,119,2023,4,10,0,100,0,0,0,83.0,101.0,99.0,92.28571428571429,91.23333333333333
2023-04-11,MBP16,98,2023,4,11,1,101,0,0,0,119.0,76.0,87.0,94.85714285714286,93.06666666666666
2023-04-12,MBP16,95,2023,4,12,2,102,0,0,0,98.0,106.0,95.0,98.0,94.23333333333333
2023-04-13,MBP16,79,2023,4,13,3,103,0,0,0,95.0,121.0,110.0,96.42857142857143,94.2
2023-04-14,MBP16,105,2023,4,14,4,104,0,0,0,79.0,85.0,107.0,90.42857142857143,93.13333333333334
2023-04-15,MBP16,100,2023,4,15,5,105,1,0,0,105.0,74.0,82.0,93.28571428571429,92.96666666666667
2023-04-16,MBP16,83,2023,4,16,6,106,1,0,0,100.0,83.0,70.0,97.0,92.4
2023-04-17,MBP16,103,2023,4,17,0,107,0,0,0,83.0,119.0,101.0,97.0,92.2
2023-04-18,MBP16,108,2023,4,18,1,108,0,0,0,103.0,98.0,76.0,94.71428571428571,93.7
2023-04-19,MBP16,103,2023,4,19,2,109,0,0,0,108.0,95.0,106.0,96.14285714285714,94.36666666666666
2023-04-20,MBP16,93,2023,4,20,3,110,0,0,0,103.0,79.0,121.0,97.28571428571429,94.7
2023-04-21,MBP16,114,2023,4,21,4,111,0,0,0,93.0,105.0,85.0,99.28571428571429,95.2
2023-04-22,MBP16,82,2023,4,22,5,112,1,0,0,114.0,100.0,74.0,100.57142857142857,95.5
2023-04-23,MBP16,80,2023,4,23,6,113,1,0,0,82.0,83.0,83.0,98.0,94.46666666666667
2023-04-24,MBP16,92,2023,4,24,0,114,0,0,0,80.0,103.0,119.0,97.57142857142857,93.73333333333333
2023-04-25,MBP16,120,2023,4,25,1,115,0,0,0,92.0,108.0,98.0,96.0,94.26666666666667
2023-04-26,MBP16,112,2023,4,26,2,116,0,0,0,120.0,103.0,95.0,97.71428571428571,95.66666666666667
2023-04-27,MBP16,97,2023,4,27,3,117,0,0,0,112.0,93.0,79.0,99.0,96.1
2023-04-28,MBP16,116,2023,4,28,4,118,0,0,0,97.0,114.0,105.0,99.57142857142857,96.43333333333334
2023-04-29,MBP16,75,2023,4,29,5,119,1,0,0,116.0,82.0,100.0,99.85714285714286,97.13333333333334
2023-04-30,MBP16,73,2023,4,30,6,120,1,0,0,75.0,80.0,83.0,98.85714285714286,95.96666666666667
2023-05-01,MBP16,94,2023,5,1,0,121,0,0,0,73.0,92.0,103.0,97.85714285714286,94.83333333333333
2023-05-02,MBP16,82,2023,5,2,1,122,0,0,0,94.0,120.0,108.0,98.14285714285714,95.23333333333333
2023-05-03,MBP16,110,2023,5,3,2,123,0,0,0,82.0,112.0,103.0,92.71428571428571,95.63333333333334
2023-05-04,MBP16,81,2023,5,4,3,124,0,0,0,110.0,97.0,93.0,92.42857142857143,95.93333333333334
2023-05-05,MBP16,88,2023,5,5,4,125,0,0,0,81.0,116.0,114.0,90.14285714285714,96.1
2023-05-06,MBP16,60,2023,5,6,5,126,1,0,0,88.0,75.0,82.0,86.14285714285714,95.5
2023-05-07,MBP16,79,2023,5,7,6,127,1,0,0,60.0,73.0,80.0,84.0,93.46666666666667
2023-05-08,MBP16,102,2023,5,8,0,128,0,0,0,79.0,94.0,92.0,84.85714285714286,93.26666666666667
2023-05-09,MBP16,100,2023,5,9,1,129,0,0,0,102.0,82.0,120.0,86.0,94.2
2023-05-10,MBP16,91,2023,5,10,2,130,0,0,0,100.0,110.0,112.0,88.57142857142857,94.76666666666667
2023-05-11,MBP16,89,2023,5,11,3,131,0,0,0,91.0,81.0,97.0,85.85714285714286,93.83333333333333
2023-05-12,MBP16,110,2023,5,12,4,132,0,0,0,89.0,88.0,116.0,87.0,93.53333333333333
2023-05-13,MBP16,75,2023,5,13,5,133,1,0,0,110.0,60.0,75.0,90.14285714285714,94.03333333333333
2023-05-14,MBP16,84,2023,5,14,6,134,1,0,0,75.0,79.0,73.0,92.28571428571429,93.9
2023-05-15,MBP16,93,2023,5,15,0,135,0,0,0,84.0,102.0,94.0,93.0,93.2
2023-05-16,MBP16,107,2023,5,16,1,136,0,0,0,93.0,100.0,82.0,91.71428571428571,92.96666666666667
2023-05-17,MBP16,121,2023,5,17,2,137,0,0,0,107.0,91.0,110.0,92.71428571428571,93.76666666666667
2023-05-18,MBP16,113,2023,5,18,3,138,0,0,0,121.0,89.0,81.0,97.0,94.36666666666666
2023-05-19,MBP16,100,2023,5,19,4,139,0,0,0,113.0,110.0,88.0,100.42857142857143,94.53333333333333
2023-05-20,MBP16,84,2023,5,20,5,140,1,0,0,100.0,75.0,60.0,99.0,94.43333333333334
2023-05-21,MBP16,80,2023,5,21,6,141,1,0,0,84.0,84.0,79.0,100.28571428571429,94.13333333333334
2023-05-22,MBP16,107,2023,5,22,0,142,0,0,0,80.0,93.0,102.0,99.71428571428571,93.0
2023-05-23,MBP16,103,2023,5,23,1,143,0,0,0,107.0,107.0,100.0,101.71428571428571,93.83333333333333
2023-05-24,MBP16,106,2023,5,24,2,144,0,0,0,103.0,121.0,91.0,101.14285714285714,94.6
2023-05-25,MBP16,112,2023,5,25,3,145,0,0,0,106.0,113.0,89.0,99.0,95.06666666666666
2023-05-26,MBP16,97,2023,5,26,4,146,0,0,0,112.0,100.0,110.0,98.85714285714286,94.8
2023-05-27,MBP16,75,2023,5,27,5,147,1,0,0,97.0,84.0,75.0,98.42857142857143,94.3
2023-05-28,MBP16,72,2023,5,28,6,148,1,0,0,75.0,80.0,84.0,97.14285714285714,93.56666666666666
2023-05-29,MBP16,91,2023,5,29,0,149,0,0,0,72.0,107.0,93.0,96.0,92.1
2023-05-30,MBP16,97,2023,5,30,1,150,0,0,0,91.0,103.0,107.0,93.71428571428571,92.63333333333334
2023-05-31,MBP16,116,2023,5,31,2,151,0,0,0,97.0,106.0,121.0,92.85714285714286,93.43333333333334
2023-06-01,MBP16,103,2023,6,1,3,152,0,0,0,116.0,112.0,113.0,94.28571428571429,94.16666666666667
2023-06-02,MBP16,123,2023,6,2,4,153,0,0,0,103.0,97.0,100.0,93.0,94.86666666666666
2023-06-03,MBP16,91,2023,6,3,5,154,1,0,0,123.0,75.0,84.0,96.71428571428571,95.3
2023-06-04,MBP16,69,2023,6,4,6,155,1,0,0,91.0,72.0,80.0,99.0,95.63333333333334
2023-06-05,MBP16,128,2023,6,5,0,156,0,0,0,69.0,91.0,107.0,98.57142857142857,95.0
2023-06-06,MBP16,130,2023,6,6,1,157,0,0,0,128.0,97.0,103.0,103.85714285714286,97.26666666666667
2023-06-07,MBP16,105,2023,6,7,2,158,0,0,0,130.0,116.0,106.0,108.57142857142857,98.96666666666667
2023-06-08,MBP16,125,2023,6,8,3,159,0,0,0,105.0,103.0,112.0,107.0,99.06666666666666
