date,sku_id,units_sold,is_promo,is_stockout
2025-05-16,MBA15,286,0,0
2025-05-17,MBA15,555,1,0
2025-05-18,MBA15,209,0,0
2025-05-19,MBA15,273,0,0
2025-05-20,MBA15,286,0,0
2025-05-21,MBA15,285,0,0
2025-05-22,MBA15,272,0,0
2025-05-23,MBA15,283,0,0
2025-05-24,MBA15,180,0,1
2025-05-25,MBA15,201,0,0
2025-05-26,MBA15,215,0,1
2025-05-27,MBA15,255,0,0
2025-05-28,MBA15,282,0,0
2025-05-29,MBA15,265,0,0
2025-05-30,MBA15,276,0,0
2025-05-31,MBA15,202,0,0
2025-06-01,MBA15,223,0,0
2025-06-02,MBA15,286,1,0
2025-06-03,MBA15,280,0,0
2025-06-04,MBA15,271,0,0
2025-06-05,MBA15,275,0,0
2025-06-06,MBA15,288,0,0
2025-06-07,MBA15,189,0,1
2025-06-08,MBA15,246,0,0
2025-06-09,MBA15,302,0,0
2025-06-10,MBA15,305,0,0
2025-06-11,MBA15,274,0,0
2025-06-12,MBA15,276,0,0
2025-06-13,MBA15,243,0,1
2025-06-14,MBA15,238,0,0
2025-06-15,MBA15,215,0,0
2025-06-16,MBA15,264,0,0
2025-06-17,MBA15,252,0,0
2025-06-18,MBA15,279,0,0
2025-06-19,MBA15,291,0,0
2025-06-20,MBA15,266,0,0
2025-06-21,MBA15,214,0,0
2025-06-22,MBA15,188,0,0
2025-06-23,MBA15,227,0,1
2025-06-24,MBA15,287,0,0
2025-06-25,MBA15,277,0,0
2025-06-26,MBA15,266,0,0
2025-06-27,MBA15,272,0,0
2025-06-28,MBA15,218,0,0
2025-06-29,MBA15,184,0,1
2025-06-30,MBA15,211,0,1
2025-07-01,MBA15,260,0,0
2025-07-02,MBA15,197,0,1
2025-07-03,MBA15,268,0,0
2025-07-04,MBA15,286,0,0
2025-07-05,MBA15,545,1,0
2025-07-06,MBA15,537,1,0
2025-07-07,MBA15,260,0,0
2025-07-08,MBA15,263,0,0
2025-07-09,MBA15,268,0,0
2025-07-10,MBA15,204,0,1
2025-07-11,MBA15,249,0,0
2025-07-12,MBA15,187,0,1
2025-07-13,MBA15,209,0,0
2025-07-14,MBA15,278,0,0
2025-07-15,MBA15,281,1,0
2025-07-16,MBA15,265,0,0
2025-07-17,MBA15,283,0,0
2025-07-18,MBA15,287,1,0
2025-07-19,MBA15,237,0,0
2025-07-20,MBA15,216,0,0
2025-07-21,MBA15,261,0,0
2025-07-22,MBA15,270,0,0
2025-07-23,MBA15,267,0,0
2025-07-24,MBA15,294,0,0
2025-07-25,MBA15,266,0,0
2025-07-26,MBA15,226,0,0
2025-07-27,MBA15,177,0,1
2025-07-28,MBA15,261,0,0
2025-07-29,MBA15,264,0,0
2025-07-30,MBA15,276,0,0
2025-07-31,MBA15,276,0,0
2025-08-01,MBA15,366,0,0
2025-08-02,MBA15,298,0,0
2025-08-03,MBA15,730,1,0
2025-08-04,MBA15,360,0,0
2025-08-05,MBA15,382,0,0
2025-08-06,MBA15,364,0,0
2025-08-07,MBA15,382,0,0
2025-08-08,MBA15,310,0,1
2025-08-09,MBA15,313,0,0
2025-08-10,MBA15,319,0,0
2025-08-11,MBA15,376,0,0
2025-08-12,MBA15,390,0,0
2025-08-13,MBA15,381,0,0
2025-08-14,MBA15,349,0,0
2025-08-15,MBA15,375,0,0
2025-08-16,MBA15,778,1,0
2025-08-17,MBA15,277,0,0
2025-08-18,MBA15,370,0,0
2025-08-19,MBA15,357,0,0
2025-08-20,MBA15,361,0,0
2025-08-21,MBA15,364,0,0
2025-08-22,MBA15,375,0,0
2025-08-23,MBA15,295,0,0
2025-08-24,MBA15,304,0,0
2025-08-25,MBA15,393,0,0
2025-08-26,MBA15,383,0,0
2025-08-27,MBA15,372,0,0
2025-08-28,MBA15,385,1,0
2025-08-29,MBA15,376,0,0
2025-08-30,MBA15,278,0,0
2025-08-31,MBA15,294,0,0
2025-09-01,MBA15,376,0,0
2025-09-02,MBA15,372,0,0
2025-09-03,MBA15,383,0,0
2025-09-04,MBA15,381,0,0
2025-09-05,MBA15,375,0,0
2025-09-06,MBA15,295,0,0
2025-09-07,MBA15,293,0,0
2025-09-08,MBA15,384,0,0
2025-09-09,MBA15,375,0,0
2025-09-10,MBA15,360,0,0
2025-09-11,MBA15,382,0,0
2025-09-12,MBA15,375,0,0
2025-09-13,MBA15,748,1,0
2025-09-14,MBA15,309,0,0
2025-09-15,MBA15,303,0,1
2025-09-16,MBA15,313,0,1
2025-09-17,MBA15,387,0,0
2025-09-18,MBA15,364,0,0
2025-09-19,MBA15,370,0,0
2025-09-20,MBA15,296,0,0
2025-09-21,MBA15,773,1,0
2025-09-22,MBA15,380,0,0
2025-09-23,MBA15,370,0,0
2025-09-24,MBA15,362,0,0
2025-09-25,MBA15,297,0,1
2025-09-26,MBA15,345,0,0
2025-09-27,MBA15,296,0,0
2025-09-28,MBA15,288,0,0
2025-09-29,MBA15,382,0,0
2025-09-30,MBA15,367,0,0
2025-10-01,MBA15,276,0,0
2025-10-02,MBA15,273,0,0
2025-10-03,MBA15,286,0,0
2025-10-04,MBA15,568,1,0
2025-10-05,MBA15,229,0,0
2025-10-06,MBA15,278,0,0
2025-10-07,MBA15,256,0,0
2025-10-08,MBA15,272,0,0
2025-10-09,MBA15,289,0,0
2025-10-10,MBA15,277,0,0
2025-10-11,MBA15,219,0,0
2025-10-12,MBA15,216,0,0
2025-10-13,MBA15,283,1,0
2025-10-14,MBA15,276,0,0
2025-10-15,MBA15,268,0,0
2025-10-16,MBA15,288,0,0
2025-10-17,MBA15,254,0,0
2025-10-18,MBA15,565,1,0
2025-10-19,MBA15,239,0,0
2025-10-20,MBA15,262,0,0
2025-10-21,MBA15,282,0,0
2025-10-22,MBA15,279,0,0
2025-10-23,MBA15,265,0,0
2025-10-24,MBA15,206,0,1
2025-10-25,MBA15,228,0,0
2025-10-26,MBA15,245,0,0
2025-10-27,MBA15,290,0,0
2025-10-28,MBA15,282,0,0
2025-10-29,MBA15,280,0,0
2025-10-30,MBA15,277,0,0
2025-10-31,MBA15,287,1,0
2025-11-01,MBA15,329,0,0
2025-11-02,MBA15,313,0,0
2025-11-03,MBA15,409,0,0
2025-11-04,MBA15,398,0,0
2025-11-05,MBA15,398,0,0
2025-11-06,MBA15,418,0,0
2025-11-07,MBA15,383,0,0
2025-11-08,MBA15,331,0,0
2025-11-09,MBA15,340,0,0
2025-11-10,MBA15,405,0,0
2025-11-11,MBA15,401,0,0
2025-11-12,MBA15,398,0,0
2025-11-13,MBA15,409,0,0
2025-11-14,MBA15,375,0,0
2025-11-15,MBA15,328,0,0
2025-11-16,MBA15,319,0,0
2025-11-17,MBA15,398,0,0
2025-11-18,MBA15,404,0,0
2025-11-19,MBA15,387,0,0
2025-11-20,MBA15,391,0,0
2025-11-21,MBA15,435,1,0
2025-11-22,MBA15,318,0,0
2025-11-23,MBA15,309,0,0
2025-11-24,MBA15,425,1,0
2025-11-25,MBA15,414,0,0
2025-11-26,MBA15,383,0,0
2025-11-27,MBA15,411,0,0
2025-11-28,MBA15,416,0,0
2025-11-29,MBA15,818,1,0
2025-11-30,MBA15,321,0,0
2025-12-01,MBA15,411,0,0
2025-12-02,MBA15,94,0,1
2025-12-03,MBA15,67,0,1
2025-12-04,MBA15,408,0,0
2025-12-05,MBA15,400,0,0
2025-12-06,MBA15,323,0,0
2025-12-07,MBA15,302,0,0
2025-12-08,MBA15,375,0,0
2025-12-09,MBA15,400,0,0
2025-12-10,MBA15,397,0,0
2025-12-11,MBA15,397,0,0
2025-12-12,MBA15,395,0,0
2025-12-13,MBA15,311,0,0
2025-12-14,MBA15,333,0,0
2025-12-15,MBA15,436,1,0
2025-12-16,MBA15,381,0,0
2025-12-17,MBA15,407,0,0
2025-12-18,MBA15,384,0,0
2025-12-19,MBA15,395,0,0
2025-12-20,MBA15,328,0,0
2025-12-21,MBA15,56,0,1
2025-12-22,MBA15,388,0,0
2025-12-23,MBA15,80,0,1
2025-12-24,MBA15,409,0,0
2025-12-25,MBA15,392,0,0
2025-12-26,MBA15,388,0,0
2025-12-27,MBA15,317,0,0
2025-12-28,MBA15,820,1,0
2025-12-29,MBA15,399,0,0
2025-12-30,MBA15,400,0,0
2025-12-31,MBA15,394,0,0
2023-01-01,MBP14,392,1,0
2023-01-02,MBP14,201,0,0
2023-01-03,MBP14,196,0,0
2023-01-04,MBP14,211,0,0
2023-01-05,MBP14,191,0,0
2023-01-06,MBP14,207,0,0
2023-01-07,MBP14,382,1,0
2023-01-08,MBP14,159,0,0
2023-01-09,MBP14,195,0,0
2023-01-10,MBP14,207,0,0
2023-01-11,MBP14,192,0,0
2023-01-12,MBP14,210,0,0
2023-01-13,MBP14,181,0,0
2023-01-14,MBP14,151,0,0
2023-01-15,MBP14,152,0,0
2023-01-16,MBP14,183,0,0
2023-01-17,MBP14,156,0,1
2023-01-18,MBP14,192,0,0
2023-01-19,MBP14,204,0,0
2023-01-20,MBP14,184,0,0
2023-01-21,MBP14,178,0,0
2023-01-22,MBP14,409,1,0
2023-01-23,MBP14,189,0,0
2023-01-24,MBP14,201,0,0
2023-01-25,MBP14,190,0,0
2023-01-26,MBP14,200,0,0
2023-01-27,MBP14,183,0,0
2023-01-28,MBP14,163,0,0
2023-01-29,MBP14,154,0,0
2023-01-30,MBP14,182,0,0
2023-01-31,MBP14,194,0,0
2023-02-01,MBP14,195,0,0
2023-02-02,MBP14,196,0,0
2023-02-03,MBP14,210,0,0
2023-02-04,MBP14,154,0,0
2023-02-05,MBP14,156,0,0
2023-02-06,MBP14,182,0,0
2023-02-07,MBP14,198,0,0
2023-02-08,MBP14,193,0,0
2023-02-09,MBP14,185,0,0
2023-02-10,MBP14,196,0,0
2023-02-11,MBP14,386,1,0
2023-02-12,MBP14,177,0,0
2023-02-13,MBP14,192,0,0
2023-02-14,MBP14,184,0,0
2023-02-15,MBP14,200,0,0
2023-02-16,MBP14,181,1,0
2023-02-17,MBP14,145,0,1
2023-02-18,MBP14,166,0,0
2023-02-19,MBP14,146,0,0
2023-02-20,MBP14,201,0,0
2023-02-21,MBP14,204,0,0
2023-02-22,MBP14,209,0,0
2023-02-23,MBP14,194,1,0
2023-02-24,MBP14,149,0,1
2023-02-25,MBP14,166,0,0
2023-02-26,MBP14,168,0,0
2023-02-27,MBP14,189,0,0
2023-02-28,MBP14,180,0,0
2023-03-01,MBP14,193,1,0
2023-03-02,MBP14,193,1,0
2023-03-03,MBP14,192,0,0
2023-03-04,MBP14,160,0,0
2023-03-05,MBP14,153,0,0
2023-03-06,MBP14,196,0,0
2023-03-07,MBP14,206,0,0
2023-03-08,MBP14,189,0,0
2023-03-09,MBP14,194,0,0
2023-03-10,MBP14,200,0,0
2023-03-11,MBP14,162,0,0
2023-03-12,MBP14,163,0,0
2023-03-13,MBP14,191,0,0
2023-03-14,MBP14,163,0,1
2023-03-15,MBP14,206,1,0
2023-03-16,MBP14,184,0,0
2023-03-17,MBP14,195,0,0
2023-03-18,MBP14,155,0,0
2023-03-19,MBP14,139,0,0
2023-03-20,MBP14,214,0,0
2023-03-21,MBP14,205,1,0
2023-03-22,MBP14,213,0,0
2023-03-23,MBP14,198,0,0
2023-03-24,MBP14,186,0,0
2023-03-25,MBP14,148,0,0
2023-03-26,MBP14,129,0,1
2023-03-27,MBP14,196,0,0
2023-03-28,MBP14,189,0,0
2023-03-29,MBP14,167,0,0
2023-03-30,MBP14,196,0,0
2023-03-31,MBP14,213,0,0
2023-04-01,MBP14,412,1,0
2023-04-02,MBP14,163,0,0
2023-04-03,MBP14,191,0,0
2023-04-04,MBP14,197,0,0
2023-04-05,MBP14,187,0,0
2023-04-06,MBP14,201,0,0
2023-04-07,MBP14,183,0,0
2023-04-08,MBP14,160,0,0
2023-04-09,MBP14,167,0,0
2023-04-10,MBP14,199,0,0
2023-04-11,MBP14,187,0,0
2023-04-12,MBP14,207,0,0
2023-04-13,MBP14,195,0,0
2023-04-14,MBP14,195,0,0
2023-04-15,MBP14,163,0,0
2023-04-16,MBP14,128,0,0
2023-04-17,MBP14,187,0,0
2023-04-18,MBP14,192,0,0
2023-04-19,MBP14,205,0,0
2023-04-20,MBP14,181,0,0
2023-04-21,MBP14,198,0,0
2023-04-22,MBP14,151,0,0
2023-04-23,MBP14,155,0,0
2023-04-24,MBP14,187,0,0
2023-04-25,MBP14,190,0,0
2023-04-26,MBP14,194,0,0
2023-04-27,MBP14,193,0,0
2023-04-28,MBP14,188,0,0
2023-04-29,MBP14,108,0,1
2023-04-30,MBP14,150,0,0
2023-05-01,MBP14,187,0,0
2023-05-02,MBP14,201,0,0
2023-05-03,MBP14,196,1,0
2023-05-04,MBP14,189,0,0
2023-05-05,MBP14,205,0,0
2023-05-06,MBP14,154,0,0
2023-05-07,MBP14,161,0,0
2023-05-08,MBP14,186,0,0
2023-05-09,MBP14,205,0,0
2023-05-10,MBP14,194,0,0
2023-05-11,MBP14,192,1,0
2023-05-12,MBP14,201,0,0
2023-05-13,MBP14,156,0,0
2023-05-14,MBP14,167,0,0
2023-05-15,MBP14,167,0,1
2023-05-16,MBP14,191,0,0
2023-05-17,MBP14,196,0,0
2023-05-18,MBP14,205,1,0
2023-05-19,MBP14,208,0,0
2023-05-20,MBP14,150,0,0
2023-05-21,MBP14,145,0,0
2023-05-22,MBP14,193,0,0
2023-05-23,MBP14,187,0,0
2023-05-24,MBP14,193,0,0
2023-05-25,MBP14,207,0,0
2023-05-26,MBP14,197,0,0
2023-05-27,MBP14,161,0,0
2023-05-28,MBP14,179,0,0
2023-05-29,MBP14,193,0,0
2023-05-30,MBP14,189,0,0
2023-05-31,MBP14,205,1,0
2023-06-01,MBP14,189,0,0
2023-06-02,MBP14,198,0,0
2023-06-03,MBP14,148,0,0
2023-06-04,MBP14,150,0,0
2023-06-05,MBP14,172,0,0
2023-06-06,MBP14,153,0,1
2023-06-07,MBP14,200,1,0
2023-06-08,MBP14,196,0,0
2023-06-09,MBP14,218,0,0
2023-06-10,MBP14,168,0,0
2023-06-11,MBP14,165,0,0
2023-06-12,MBP14,180,0,0
2023-06-13,MBP14,200,0,0
2023-06-14,MBP14,200,0,0
2023-06-15,MBP14,199,0,0
2023-06-16,MBP14,187,0,0
2023-06-17,MBP14,159,0,0
2023-06-18,MBP14,161,0,0
2023-06-19,MBP14,191,0,0
2023-06-20,MBP14,209,1,0
2023-06-21,MBP14,201,0,0
2023-06-22,MBP14,193,0,0
2023-06-23,MBP14,195,1,0
2023-06-24,MBP14,379,1,0
2023-06-25,MBP14,155,0,0
2023-06-26,MBP14,186,0,0
2023-06-27,MBP14,191,0,0
2023-06-28,MBP14,198,0,0
2023-06-29,MBP14,198,0,0
2023-06-30,MBP14,191,0,0
2023-07-01,MBP14,150,0,0
2023-07-02,MBP14,155,0,0
2023-07-03,MBP14,207,0,0
2023-07-04,MBP14,178,0,0
2023-07-05,MBP14,191,0,0
2023-07-06,MBP14,184,0,0
2023-07-07,MBP14,203,0,0
2023-07-08,MBP14,161,0,0
2023-07-09,MBP14,158,0,0
2023-07-10,MBP14,187,0,0
2023-07-11,MBP14,184,0,0
2023-07-12,MBP14,198,0,0
2023-07-13,MBP14,194,0,0
2023-07-14,MBP14,187,0,0
2023-07-15,MBP14,157,0,0
2023-07-16,MBP14,155,0,0
2023-07-17,MBP14,203,0,0
2023-07-18,MBP14,199,0,0
2023-07-19,MBP14,193,0,0
2023-07-20,MBP14,157,0,1
2023-07-21,MBP14,198,0,0
2023-07-22,MBP14,394,1,0
2023-07-23,MBP14,145,0,0
2023-07-24,MBP14,206,0,0
2023-07-25,MBP14,224,1,0
2023-07-26,MBP14,205,0,0
2023-07-27,MBP14,204,0,0
2023-07-28,MBP14,191,0,0
2023-07-29,MBP14,171,0,0
2023-07-30,MBP14,161,0,0
2023-07-31,MBP14,204,0,0
2023-08-01,MBP14,265,0,0
2023-08-02,MBP14,200,0,1
2023-08-03,MBP14,261,0,0
2023-08-04,MBP14,217,0,1
2023-08-05,MBP14,209,0,0
2023-08-06,MBP14,215,0,0
2023-08-07,MBP14,259,0,0
2023-08-08,MBP14,256,0,0
2023-08-09,MBP14,237,0,0
2023-08-10,MBP14,244,0,0
2023-08-11,MBP14,254,0,0
2023-08-12,MBP14,208,0,0
2023-08-13,MBP14,223,0,0
2023-08-14,MBP14,254,0,0
2023-08-15,MBP14,254,0,0
2023-08-16,MBP14,280,0,0
2023-08-17,MBP14,285,1,0
2023-08-18,MBP14,290,0,0
2023-08-19,MBP14,218,0,0
2023-08-20,MBP14,524,1,0
2023-08-21,MBP14,254,1,0
2023-08-22,MBP14,279,1,0
2023-08-23,MBP14,279,0,0
2023-08-24,MBP14,256,0,0
2023-08-25,MBP14,267,0,0
2023-08-26,MBP14,204,0,0
2023-08-27,MBP14,205,0,0
2023-08-28,MBP14,260,0,0
2023-08-29,MBP14,287,1,0
2023-08-30,MBP14,263,0,0
2023-08-31,MBP14,265,0,0
2023-09-01,MBP14,271,1,0
2023-09-02,MBP14,213,0,0
2023-09-03,MBP14,213,0,0
2023-09-04,MBP14,267,0,0
2023-09-05,MBP14,259,0,0
2023-09-06,MBP14,265,0,0
2023-09-07,MBP14,241,0,0
2023-09-08,MBP14,248,0,0
2023-09-09,MBP14,213,0,0
2023-09-10,MBP14,201,0,0
2023-09-11,MBP14,267,0,0
2023-09-12,MBP14,261,0,0
2023-09-13,MBP14,265,0,0
2023-09-14,MBP14,271,0,0
2023-09-15,MBP14,274,1,0
2023-09-16,MBP14,198,0,0
2023-09-17,MBP14,205,0,0
2023-09-18,MBP14,271,0,0
2023-09-19,MBP14,290,1,0
2023-09-20,MBP14,258,0,0
2023-09-21,MBP14,210,0,1
2023-09-22,MBP14,247,0,0
2023-09-23,MBP14,217,0,0
2023-09-24,MBP14,220,0,0
2023-09-25,MBP14,260,0,0
2023-09-26,MBP14,269,0,0
2023-09-27,MBP14,271,0,0
2023-09-28,MBP14,259,0,0
2023-09-29,MBP14,246,0,0
2023-09-30,MBP14,201,0,0
2023-10-01,MBP14,160,0,0
2023-10-02,MBP14,195,0,0
2023-10-03,MBP14,200,1,0
2023-10-04,MBP14,180,0,0
2023-10-05,MBP14,188,0,0
2023-10-06,MBP14,203,0,0
2023-10-07,MBP14,171,0,0
2023-10-08,MBP14,158,0,0
2023-10-09,MBP14,179,0,0
2023-10-10,MBP14,206,1,0
2023-10-11,MBP14,195,0,0
2023-10-12,MBP14,191,0,0
2023-10-13,MBP14,149,0,1
2023-10-14,MBP14,157,0,0
2023-10-15,MBP14,163,0,0
2023-10-16,MBP14,192,0,0
2023-10-17,MBP14,190,0,0
2023-10-18,MBP14,194,0,0
2023-10-19,MBP14,197,0,0
2023-10-20,MBP14,196,0,0
2023-10-21,MBP14,158,0,0
2023-10-22,MBP14,388,1,0
2023-10-23,MBP14,201,0,0
2023-10-24,MBP14,205,0,0
2023-10-25,MBP14,195,0,0
2023-10-26,MBP14,202,0,0
2023-10-27,MBP14,197,0,0
2023-10-28,MBP14,149,0,0
2023-10-29,MBP14,163,0,0
2023-10-30,MBP14,195,0,0
2023-10-31,MBP14,201,0,0
2023-11-01,MBP14,296,0,0
2023-11-02,MBP14,279,0,0
2023-11-03,MBP14,288,1,0
2023-11-04,MBP14,223,0,0
2023-11-05,MBP14,577,1,0
2023-11-06,MBP14,288,0,0
2023-11-07,MBP14,288,0,0
2023-11-08,MBP14,279,0,0
2023-11-09,MBP14,284,0,0
2023-11-10,MBP14,283,0,0
2023-11-11,MBP14,241,0,0
2023-11-12,MBP14,225,0,0
2023-11-13,MBP14,277,0,0
2023-11-14,MBP14,278,0,0
2023-11-15,MBP14,292,0,0
2023-11-16,MBP14,289,0,0
2023-11-17,MBP14,272,0,0
2023-11-18,MBP14,218,0,0
2023-11-19,MBP14,232,0,0
2023-11-20,MBP14,56,0,1
2023-11-21,MBP14,281,1,0
2023-11-22,MBP14,272,0,0
2023-11-23,MBP14,282,0,0
2023-11-24,MBP14,305,0,0
2023-11-25,MBP14,577,1,0
2023-11-26,MBP14,221,0,0
2023-11-27,MBP14,309,1,0
2023-11-28,MBP14,273,0,0
2023-11-29,MBP14,277,0,0
2023-11-30,MBP14,295,0,0
2023-12-01,MBP14,273,0,0
2023-12-02,MBP14,242,0,0
2023-12-03,MBP14,553,1,0
2023-12-04,MBP14,301,1,0
2023-12-05,MBP14,284,0,0
2023-12-06,MBP14,291,0,0
2023-12-07,MBP14,284,0,0
2023-12-08,MBP14,285,0,0
2023-12-09,MBP14,223,0,0
2023-12-10,MBP14,226,0,0
2023-12-11,MBP14,295,0,0
2023-12-12,MBP14,286,0,0
2023-12-13,MBP14,288,0,0
2023-12-14,MBP14,285,0,0
2023-12-15,MBP14,281,0,0
2023-12-16,MBP14,213,0,0
2023-12-17,MBP14,240,0,0
2023-12-18,MBP14,289,0,0
2023-12-19,MBP14,283,0,0
2023-12-20,MBP14,275,0,0
2023-12-21,MBP14,304,1,0
2023-12-22,MBP14,275,0,0
2023-12-23,MBP14,234,0,0
2023-12-24,MBP14,223,0,0
2023-12-25,MBP14,285,0,0
2023-12-26,MBP14,294,0,0
2023-12-27,MBP14,284,0,0
2023-12-28,MBP14,287,0,0
2023-12-29,MBP14,299,0,0
2023-12-30,MBP14,232,0,0
2023-12-31,MBP14,221,0,0
2024-01-01,MBP14,206,0,0
2024-01-02,MBP14,198,0,0
2024-01-03,MBP14,225,1,0
2024-01-04,MBP14,198,0,0
2024-01-05,MBP14,198,0,0
2024-01-06,MBP14,167,0,0
2024-01-07,MBP14,165,0,0
2024-01-08,MBP14,206,0,0
2024-01-09,MBP14,207,1,0
2024-01-10,MBP14,208,0,0
2024-01-11,MBP14,187,0,0
2024-01-12,MBP14,196,0,0
2024-01-13,MBP14,168,0,0
2024-01-14,MBP14,147,0,0
2024-01-15,MBP14,204,0,0
2024-01-16,MBP14,203,0,0
2024-01-17,MBP14,194,0,0
2024-01-18,MBP14,205,0,0
2024-01-19,MBP14,195,0,0
2024-01-20,MBP14,412,1,0
2024-01-21,MBP14,165,0,0
2024-01-22,MBP14,209,0,0
2024-01-23,MBP14,219,0,0
2024-01-24,MBP14,204,0,0
2024-01-25,MBP14,210,0,0
2024-01-26,MBP14,201,1,0
2024-01-27,MBP14,168,0,0
2024-01-28,MBP14,387,1,0
2024-01-29,MBP14,206,0,0
2024-01-30,MBP14,191,0,0
2024-01-31,MBP14,208,0,0
2024-02-01,MBP14,211,0,0
2024-02-02,MBP14,206,0,0
2024-02-03,MBP14,147,0,0
2024-02-04,MBP14,159,0,0
2024-02-05,MBP14,184,0,0
2024-02-06,MBP14,218,0,0
2024-02-07,MBP14,205,0,0
2024-02-08,MBP14,217,1,0
2024-02-09,MBP14,192,0,0
2024-02-10,MBP14,155,0,0
2024-02-11,MBP14,161,0,0
2024-02-12,MBP14,209,0,0
2024-02-13,MBP14,204,1,0
2024-02-14,MBP14,218,0,0
2024-02-15,MBP14,197,1,0
2024-02-16,MBP14,199,0,0
2024-02-17,MBP14,175,0,0
2024-02-18,MBP14,153,0,0
2024-02-19,MBP14,196,0,0
2024-02-20,MBP14,202,0,0
2024-02-21,MBP14,192,0,0
2024-02-22,MBP14,186,0,0
2024-02-23,MBP14,194,0,0
2024-02-24,MBP14,173,0,0
2024-02-25,MBP14,161,0,0
2024-02-26,MBP14,151,0,1
2024-02-27,MBP14,192,0,0
2024-02-28,MBP14,209,0,0
2024-02-29,MBP14,194,0,0
2024-03-01,MBP14,164,0,1
2024-03-02,MBP14,159,0,0
2024-03-03,MBP14,165,0,0
2024-03-04,MBP14,209,0,0
2024-03-05,MBP14,209,0,0
2024-03-06,MBP14,192,0,0
2024-03-07,MBP14,159,0,1
2024-03-08,MBP14,196,0,0
2024-03-09,MBP14,172,0,0
2024-03-10,MBP14,154,0,0
2024-03-11,MBP14,204,0,0
2024-03-12,MBP14,204,0,0
2024-03-13,MBP14,193,0,0
2024-03-14,MBP14,186,0,0
2024-03-15,MBP14,195,0,0
2024-03-16,MBP14,160,0,0
2024-03-17,MBP14,403,1,0
2024-03-18,MBP14,197,0,0
2024-03-19,MBP14,206,0,0
2024-03-20,MBP14,208,0,0
2024-03-21,MBP14,210,0,0
2024-03-22,MBP14,204,1,0
2024-03-23,MBP14,404,1,0
2024-03-24,MBP14,175,0,0
2024-03-25,MBP14,199,0,0
2024-03-26,MBP14,217,0,0
2024-03-27,MBP14,156,0,1
2024-03-28,MBP14,205,0,0
2024-03-29,MBP14,207,0,0
2024-03-30,MBP14,404,1,0
2024-03-31,MBP14,159,0,0
2024-04-01,MBP14,191,0,0
2024-04-02,MBP14,197,0,0
2024-04-03,MBP14,189,0,0
2024-04-04,MBP14,210,0,0
2024-04-05,MBP14,187,0,0
2024-04-06,MBP14,157,0,0
2024-04-07,MBP14,164,0,0
2024-04-08,MBP14,161,0,1
2024-04-09,MBP14,193,0,0
2024-04-10,MBP14,203,0,0
2024-04-11,MBP14,149,0,1
2024-04-12,MBP14,202,0,0
2024-04-13,MBP14,156,0,0
2024-04-14,MBP14,150,0,0
2024-04-15,MBP14,198,0,0
2024-04-16,MBP14,208,0,0
2024-04-17,MBP14,193,0,0
2024-04-18,MBP14,206,0,0
2024-04-19,MBP14,200,0,0
2024-04-20,MBP14,153,0,0
2024-04-21,MBP14,159,0,0
2024-04-22,MBP14,199,0,0
2024-04-23,MBP14,179,0,0
2024-04-24,MBP14,187,0,0
2024-04-25,MBP14,197,0,0
2024-04-26,MBP14,199,1,0
2024-04-27,MBP14,413,1,0
2024-04-28,MBP14,166,0,0
2024-04-29,MBP14,204,0,0
2024-04-30,MBP14,194,0,0
2024-05-01,MBP14,192,0,0
2024-05-02,MBP14,202,0,0
2024-05-03,MBP14,207,0,0
2024-05-04,MBP14,180,0,0
2024-05-05,MBP14,416,1,0
2024-05-06,MBP14,212,0,0
2024-05-07,MBP14,209,0,0
2024-05-08,MBP14,199,0,0
2024-05-09,MBP14,193,0,0
2024-05-10,MBP14,183,0,0
2024-05-11,MBP14,160,0,0
2024-05-12,MBP14,171,0,0
2024-05-13,MBP14,195,0,0
2024-05-14,MBP14,201,0,0
2024-05-15,MBP14,195,0,0
2024-05-16,MBP14,204,0,0
2024-05-17,MBP14,208,1,0
2024-05-18,MBP14,139,0,0
2024-05-19,MBP14,394,1,0
2024-05-20,MBP14,206,0,0
2024-05-21,MBP14,181,0,0
2024-05-22,MBP14,201,0,0
2024-05-23,MBP14,206,0,0
2024-05-24,MBP14,148,0,1
2024-05-25,MBP14,171,0,0
2024-05-26,MBP14,175,0,0
2024-05-27,MBP14,189,0,0
2024-05-28,MBP14,195,0,0
2024-05-29,MBP14,202,0,0
2024-05-30,MBP14,215,0,0
2024-05-31,MBP14,197,0,0
2024-06-01,MBP14,169,0,0
2024-06-02,MBP14,163,0,0
2024-06-03,MBP14,195,0,0
2024-06-04,MBP14,185,0,0
2024-06-05,MBP14,193,0,0
2024-06-06,MBP14,203,1,0
2024-06-07,MBP14,217,0,0
2024-06-08,MBP14,170,0,0
2024-06-09,MBP14,158,0,0
2024-06-10,MBP14,201,0,0
2024-06-11,MBP14,194,0,0
2024-06-12,MBP14,211,0,0
2024-06-13,MBP14,194,0,0
2024-06-14,MBP14,193,0,0
2024-06-15,MBP14,162,0,0
2024-06-16,MBP14,150,0,0
2024-06-17,MBP14,198,0,0
2024-06-18,MBP14,195,0,0
2024-06-19,MBP14,204,0,0
2024-06-20,MBP14,212,0,0
2024-06-21,MBP14,210,1,0
2024-06-22,MBP14,163,0,0
2024-06-23,MBP14,168,0,0
2024-06-24,MBP14,186,0,0
2024-06-25,MBP14,196,0,0
2024-06-26,MBP14,207,0,0
2024-06-27,MBP14,210,0,0
2024-06-28,MBP14,206,0,0
2024-06-29,MBP14,175,0,0
