date,sku_id,units_sold
2024-03-15,MBP14,183
2024-03-16,MBP14,145
2024-03-17,MBP14,201
2024-03-18,MBP14,219
2024-03-19,MBP14,191
2024-03-20,MBP14,203
2024-03-21,MBP14,186
2024-03-22,MBP14,227
2024-03-23,MBP14,148
2024-03-24,MBP14,145
2024-03-25,MBP14,201
2024-03-26,MBP14,170
2024-03-27,MBP14,196
2024-03-28,MBP14,186
2024-03-29,MBP14,210
2024-03-30,MBP14,304
2024-03-31,MBP14,139
2024-04-01,MBP14,193
2024-04-02,MBP14,237
2024-04-03,MBP14,236
2024-04-04,MBP14,192
2024-04-05,MBP14,164
2024-04-06,MBP14,152
2024-04-07,MBP14,191
2024-04-08,MBP14,197
2024-04-09,MBP14,292
2024-04-10,MBP14,223
2024-04-11,MBP14,200
2024-04-12,MBP14,161
2024-04-13,MBP14,95
2024-04-14,MBP14,171
2024-04-15,MBP14,195
2024-04-16,MBP14,244
2024-04-17,MBP14,205
2024-04-18,MBP14,191
2024-04-19,MBP14,202
2024-04-20,MBP14,152
2024-04-21,MBP14,138
2024-04-22,MBP14,200
2024-04-23,MBP14,183
2024-04-24,MBP14,218
2024-04-25,MBP14,244
2024-04-26,MBP14,192
2024-04-27,MBP14,195
2024-04-28,MBP14,129
2024-04-29,MBP14,221
2024-04-30,MBP14,205
2024-05-01,MBP14,211
2024-05-02,MBP14,309
2024-05-03,MBP14,207
2024-05-04,MBP14,165
2024-05-05,MBP14,172
2024-05-06,MBP14,196
2024-05-07,MBP14,221
2024-05-08,MBP14,173
2024-05-09,MBP14,192
2024-05-10,MBP14,215
2024-05-11,MBP14,200
2024-05-12,MBP14,185
2024-05-13,MBP14,202
2024-05-14,MBP14,197
2024-05-15,MBP14,193
2024-05-16,MBP14,193
2024-05-17,MBP14,162
2024-05-18,MBP14,199
2024-05-19,MBP14,160
2024-05-20,MBP14,183
2024-05-21,MBP14,208
2024-05-22,MBP14,184
2024-05-23,MBP14,219
2024-05-24,MBP14,183
2024-05-25,MBP14,177
2024-05-26,MBP14,155
2024-05-27,MBP14,205
2024-05-28,MBP14,217
2024-05-29,MBP14,188
2024-05-30,MBP14,217
2024-05-31,MBP14,163
2024-06-01,MBP14,193
2024-06-02,MBP14,182
2024-06-03,MBP14,198
2024-06-04,MBP14,225
2024-06-05,MBP14,222
2024-06-06,MBP14,199
2024-06-07,MBP14,106
2024-06-08,MBP14,142
2024-06-09,MBP14,128
2024-06-10,MBP14,201
2024-06-11,MBP14,185
2024-06-12,MBP14,216
2024-06-13,MBP14,201
2024-06-14,MBP14,149
2024-06-15,MBP14,190
2024-06-16,MBP14,86
2024-06-17,MBP14,177
2024-06-18,MBP14,203
2024-06-19,MBP14,197
2024-06-20,MBP14,211
2024-06-21,MBP14,188
2024-06-22,MBP14,146
2024-06-23,MBP14,158
2024-06-24,MBP14,231
2024-06-25,MBP14,175
2024-06-26,MBP14,201
2024-06-27,MBP14,207
2024-06-28,MBP14,203
2024-06-29,MBP14,150
2024-06-30,MBP14,154
2024-07-01,MBP14,197
2024-07-02,MBP14,292
2024-07-03,MBP14,193
2024-07-04,MBP14,155
2024-07-05,MBP14,184
2024-07-06,MBP14,203
2024-07-07,MBP14,164
2024-07-08,MBP14,267
2024-07-09,MBP14,197
2024-07-10,MBP14,203
2024-07-11,MBP14,196
2024-07-12,MBP14,209
2024-07-13,MBP14,225
2024-07-14,MBP14,164
2024-07-15,MBP14,184
2024-07-16,MBP14,289
2024-07-17,MBP14,193
2024-07-18,MBP14,148
2024-07-19,MBP14,289
2024-07-20,MBP14,169
2024-07-21,MBP14,150
2024-07-22,MBP14,194
2024-07-23,MBP14,187
2024-07-24,MBP14,202
2024-07-25,MBP14,201
2024-07-26,MBP14,169
2024-07-27,MBP14,154
2024-07-28,MBP14,167
2024-07-29,MBP14,199
2024-07-30,MBP14,174
2024-07-31,MBP14,196
2024-08-01,MBP14,248
2024-08-02,MBP14,259
2024-08-03,MBP14,377
2024-08-04,MBP14,178
2024-08-05,MBP14,276
2024-08-06,MBP14,255
2024-08-07,MBP14,313
2024-08-08,MBP14,237
2024-08-09,MBP14,332
2024-08-10,MBP14,207
2024-08-11,MBP14,206
2024-08-12,MBP14,240
2024-08-13,MBP14,278
2024-08-14,MBP14,223
2024-08-15,MBP14,382
2024-08-16,MBP14,280
2024-08-17,MBP14,264
2024-08-18,MBP14,217
2024-08-19,MBP14,312
2024-08-20,MBP14,235
2024-08-21,MBP14,216
2024-08-22,MBP14,264
2024-08-23,MBP14,268
2024-08-24,MBP14,134
2024-08-25,MBP14,205
2024-08-26,MBP14,279
2024-08-27,MBP14,285
2024-08-28,MBP14,269
2024-08-29,MBP14,296
2024-08-30,MBP14,243
2024-08-31,MBP14,226
2024-09-01,MBP14,202
2024-09-02,MBP14,276
2024-09-03,MBP14,272
2024-09-04,MBP14,253
2024-09-05,MBP14,267
2024-09-06,MBP14,118
2024-09-07,MBP14,195
2024-09-08,MBP14,94
2024-09-09,MBP14,479
2024-09-10,MBP14,250
2024-09-11,MBP14,265
2024-09-12,MBP14,268
2024-09-13,MBP14,247
2024-09-14,MBP14,237
2024-09-15,MBP14,178
2024-09-16,MBP14,302
2024-09-17,MBP14,278
2024-09-18,MBP14,245
2024-09-19,MBP14,286
2024-09-20,MBP14,259
2024-09-21,MBP14,199
2024-09-22,MBP14,207
2024-09-23,MBP14,284
2024-09-24,MBP14,249
2024-09-25,MBP14,222
2024-09-26,MBP14,259
2024-09-27,MBP14,297
2024-09-28,MBP14,245
2024-09-29,MBP14,324
2024-09-30,MBP14,258
2024-10-01,MBP14,184
2024-10-02,MBP14,180
2024-10-03,MBP14,171
2024-10-04,MBP14,227
2024-10-05,MBP14,179
2024-10-06,MBP14,135
2024-10-07,MBP14,165
2024-10-08,MBP14,191
2024-10-09,MBP14,170
2024-10-10,MBP14,190
2024-10-11,MBP14,216
2024-10-12,MBP14,157
2024-10-13,MBP14,186
2024-10-14,MBP14,192
2024-10-15,MBP14,347
2024-10-16,MBP14,189
2024-10-17,MBP14,199
2024-10-18,MBP14,228
2024-10-19,MBP14,119
2024-10-20,MBP14,148
2024-10-21,MBP14,145
2024-10-22,MBP14,198
2024-10-23,MBP14,203
2024-10-24,MBP14,210
2024-10-25,MBP14,165
2024-10-26,MBP14,140
2024-10-27,MBP14,154
2024-10-28,MBP14,211
2024-10-29,MBP14,204
2024-10-30,MBP14,177
2024-10-31,MBP14,222
2024-11-01,MBP14,256
2024-11-02,MBP14,241
2024-11-03,MBP14,216
2024-11-04,MBP14,307
2024-11-05,MBP14,276
2024-11-06,MBP14,353
2024-11-07,MBP14,297
2024-11-08,MBP14,320
2024-11-09,MBP14,274
2024-11-10,MBP14,228
2024-11-11,MBP14,286
2024-11-12,MBP14,317
2024-11-13,MBP14,291
2024-11-14,MBP14,267
2024-11-15,MBP14,253
2024-11-16,MBP14,83
2024-11-17,MBP14,339
2024-11-18,MBP14,306
2024-11-19,MBP14,279
2024-11-20,MBP14,328
2024-11-21,MBP14,269
2024-11-22,MBP14,262
2024-11-23,MBP14,230
2024-11-24,MBP14,248
2024-11-25,MBP14,308
2024-11-26,MBP14,291
2024-11-27,MBP14,330
2024-11-28,MBP14,288
2024-11-29,MBP14,282
2024-11-30,MBP14,241
2024-12-01,MBP14,209
2024-12-02,MBP14,312
2024-12-03,MBP14,423
2024-12-04,MBP14,334
2024-12-05,MBP14,299
2024-12-06,MBP14,273
2024-12-07,MBP14,236
2024-12-08,MBP14,247
2024-12-09,MBP14,108
2024-12-10,MBP14,311
2024-12-11,MBP14,264
2024-12-12,MBP14,284
2024-12-13,MBP14,304
2024-12-14,MBP14,203
2024-12-15,MBP14,260
2024-12-16,MBP14,259
2024-12-17,MBP14,278
2024-12-18,MBP14,314
2024-12-19,MBP14,286
2024-12-20,MBP14,293
2024-12-21,MBP14,277
2024-12-22,MBP14,255
2024-12-23,MBP14,288
2024-12-24,MBP14,128
2024-12-25,MBP14,435
2024-12-26,MBP14,400
2024-12-27,MBP14,294
2024-12-28,MBP14,200
2024-12-29,MBP14,226
2024-12-30,MBP14,260
2024-12-31,MBP14,292
2025-01-01,MBP14,224
2025-01-02,MBP14,224
2025-01-03,MBP14,377
2025-01-04,MBP14,159
2025-01-05,MBP14,118
2025-01-06,MBP14,206
2025-01-07,MBP14,222
2025-01-08,MBP14,214
2025-01-09,MBP14,228
2025-01-10,MBP14,209
2025-01-11,MBP14,200
2025-01-12,MBP14,177
2025-01-13,MBP14,256
2025-01-14,MBP14,219
2025-01-15,MBP14,222
2025-01-16,MBP14,224
2025-01-17,MBP14,199
2025-01-18,MBP14,178
2025-01-19,MBP14,149
2025-01-20,MBP14,244
2025-01-21,MBP14,222
2025-01-22,MBP14,306
2025-01-23,MBP14,239
2025-01-24,MBP14,213
2025-01-25,MBP14,165
2025-01-26,MBP14,160
2025-01-27,MBP14,212
2025-01-28,MBP14,205
2025-01-29,MBP14,202
2025-01-30,MBP14,187
2025-01-31,MBP14,280
2025-02-01,MBP14,169
2025-02-02,MBP14,182
2025-02-03,MBP14,211
2025-02-04,MBP14,210
2025-02-05,MBP14,190
2025-02-06,MBP14,199
2025-02-07,MBP14,166
2025-02-08,MBP14,148
2025-02-09,MBP14,190
2025-02-10,MBP14,190
2025-02-11,MBP14,214
2025-02-12,MBP14,188
2025-02-13,MBP14,225
2025-02-14,MBP14,216
2025-02-15,MBP14,140
2025-02-16,MBP14,187
2025-02-17,MBP14,233
2025-02-18,MBP14,188
2025-02-19,MBP14,201
2025-02-20,MBP14,184
2025-02-21,MBP14,224
2025-02-22,MBP14,167
2025-02-23,MBP14,167
2025-02-24,MBP14,160
2025-02-25,MBP14,299
2025-02-26,MBP14,174
2025-02-27,MBP14,212
2025-02-28,MBP14,253
2025-03-01,MBP14,58
2025-03-02,MBP14,182
2025-03-03,MBP14,295
2025-03-04,MBP14,174
2025-03-05,MBP14,198
2025-03-06,MBP14,164
2025-03-07,MBP14,225
2025-03-08,MBP14,159
2025-03-09,MBP14,204
2025-03-10,MBP14,221
2025-03-11,MBP14,164
2025-03-12,MBP14,177
2025-03-13,MBP14,197
2025-03-14,MBP14,254
2025-03-15,MBP14,146
2025-03-16,MBP14,171
2025-03-17,MBP14,229
2025-03-18,MBP14,234
2025-03-19,MBP14,203
2025-03-20,MBP14,255
2025-03-21,MBP14,206
2025-03-22,MBP14,152
2025-03-23,MBP14,187
2025-03-24,MBP14,175
2025-03-25,MBP14,196
2025-03-26,MBP14,194
2025-03-27,MBP14,283
2025-03-28,MBP14,208
2025-03-29,MBP14,188
2025-03-30,MBP14,264
2025-03-31,MBP14,180
2025-04-01,MBP14,227
2025-04-02,MBP14,209
2025-04-03,MBP14,196
2025-04-04,MBP14,178
2025-04-05,MBP14,167
2025-04-06,MBP14,141
2025-04-07,MBP14,232
2025-04-08,MBP14,205
2025-04-09,MBP14,217
2025-04-10,MBP14,199
2025-04-11,MBP14,358
2025-04-12,MBP14,153
2025-04-13,MBP14,157
2025-04-14,MBP14,234
2025-04-15,MBP14,297
2025-04-16,MBP14,155
2025-04-17,MBP14,190
2025-04-18,MBP14,214
2025-04-19,MBP14,196
2025-04-20,MBP14,187
2025-04-21,MBP14,193
2025-04-22,MBP14,217
2025-04-23,MBP14,169
2025-04-24,MBP14,228
2025-04-25,MBP14,263
2025-04-26,MBP14,173
2025-04-27,MBP14,197
2025-04-28,MBP14,177
2025-04-29,MBP14,184
2025-04-30,MBP14,199
2025-05-01,MBP14,203
2025-05-02,MBP14,213
2025-05-03,MBP14,154
2025-05-04,MBP14,170
2025-05-05,MBP14,227
2025-05-06,MBP14,339
2025-05-07,MBP14,189
2025-05-08,MBP14,198
2025-05-09,MBP14,204
2025-05-10,MBP14,77
2025-05-11,MBP14,141
2025-05-12,MBP14,207
2025-05-13,MBP14,226
2025-05-14,MBP14,228
2025-05-15,MBP14,184
2025-05-16,MBP14,221
2025-05-17,MBP14,162
2025-05-18,MBP14,198
2025-05-19,MBP14,180
2025-05-20,MBP14,221
2025-05-21,MBP14,199
2025-05-22,MBP14,193
2025-05-23,MBP14,227
2025-05-24,MBP14,191
2025-05-25,MBP14,125
2025-05-26,MBP14,227
2025-05-27,MBP14,205
2025-05-28,MBP14,207
2025-05-29,MBP14,179
2025-05-30,MBP14,219
2025-05-31,MBP14,217
2025-06-01,MBP14,155
2025-06-02,MBP14,233
2025-06-03,MBP14,206
2025-06-04,MBP14,195
2025-06-05,MBP14,175
2025-06-06,MBP14,236
2025-06-07,MBP14,169
2025-06-08,MBP14,157
2025-06-09,MBP14,200
2025-06-10,MBP14,221
2025-06-11,MBP14,117
2025-06-12,MBP14,197
2025-06-13,MBP14,245
2025-06-14,MBP14,188
2025-06-15,MBP14,180
2025-06-16,MBP14,204
2025-06-17,MBP14,172
2025-06-18,MBP14,206
2025-06-19,MBP14,199
2025-06-20,MBP14,169
2025-06-21,MBP14,208
2025-06-22,MBP14,186
2025-06-23,MBP14,217
2025-06-24,MBP14,167
2025-06-25,MBP14,232
2025-06-26,MBP14,198
2025-06-27,MBP14,196
2025-06-28,MBP14,175
2025-06-29,MBP14,170
2025-06-30,MBP14,116
2025-07-01,MBP14,176
2025-07-02,MBP14,250
2025-07-03,MBP14,73
2025-07-04,MBP14,179
2025-07-05,MBP14,176
2025-07-06,MBP14,167
2025-07-07,MBP14,120
2025-07-08,MBP14,172
2025-07-09,MBP14,192
2025-07-10,MBP14,209
2025-07-11,MBP14,178
2025-07-12,MBP14,174
2025-07-13,MBP14,200
2025-07-14,MBP14,222
2025-07-15,MBP14,79
2025-07-16,MBP14,197
2025-07-17,MBP14,210
2025-07-18,MBP14,167
2025-07-19,MBP14,174
2025-07-20,MBP14,139
2025-07-21,MBP14,331
2025-07-22,MBP14,201
2025-07-23,MBP14,218
2025-07-24,MBP14,218
2025-07-25,MBP14,187
2025-07-26,MBP14,162
2025-07-27,MBP14,145
2025-07-28,MBP14,195
2025-07-29,MBP14,203
2025-07-30,MBP14,217
2025-07-31,MBP14,195
2025-08-01,MBP14,299
2025-08-02,MBP14,195
2025-08-03,MBP14,216
2025-08-04,MBP14,265
2025-08-05,MBP14,298
2025-08-06,MBP14,271
2025-08-07,MBP14,267
2025-08-08,MBP14,251
2025-08-09,MBP14,238
2025-08-10,MBP14,189
2025-08-11,MBP14,292
2025-08-12,MBP14,275
2025-08-13,MBP14,266
2025-08-14,MBP14,270
2025-08-15,MBP14,271
2025-08-16,MBP14,319
2025-08-17,MBP14,228
2025-08-18,MBP14,227
2025-08-19,MBP14,301
2025-08-20,MBP14,258
2025-08-21,MBP14,293
2025-08-22,MBP14,234
2025-08-23,MBP14,240
2025-08-24,MBP14,279
2025-08-25,MBP14,287
2025-08-26,MBP14,307
2025-08-27,MBP14,299
2025-08-28,MBP14,292
2025-08-29,MBP14,427
2025-08-30,MBP14,251
2025-08-31,MBP14,201
2025-09-01,MBP14,292
2025-09-02,MBP14,251
2025-09-03,MBP14,317
2025-09-04,MBP14,279
2025-09-05,MBP14,283
2025-09-06,MBP14,367
2025-09-07,MBP14,315
2025-09-08,MBP14,306
2025-09-09,MBP14,244
2025-09-10,MBP14,291
2025-09-11,MBP14,333
2025-09-12,MBP14,333
2025-09-13,MBP14,109
2025-09-14,MBP14,244
2025-09-15,MBP14,241
2025-09-16,MBP14,289
2025-09-17,MBP14,278
2025-09-18,MBP14,291
2025-09-19,MBP14,264
2025-09-20,MBP14,220
2025-09-21,MBP14,227
2025-09-22,MBP14,297
2025-09-23,MBP14,349
2025-09-24,MBP14,267
2025-09-25,MBP14,256
2025-09-26,MBP14,356
2025-09-27,MBP14,221
2025-09-28,MBP14,241
2025-09-29,MBP14,269
2025-09-30,MBP14,254
2025-10-01,MBP14,206
2025-10-02,MBP14,191
2025-10-03,MBP14,204
2025-10-04,MBP14,203
2025-10-05,MBP14,162
2025-10-06,MBP14,237
2025-10-07,MBP14,199
2025-10-08,MBP14,141
2025-10-09,MBP14,182
2025-10-10,MBP14,178
2025-10-11,MBP14,172
2025-10-12,MBP14,263
2025-10-13,MBP14,219
2025-10-14,MBP14,209
2025-10-15,MBP14,231
2025-10-16,MBP14,211
2025-10-17,MBP14,167
2025-10-18,MBP14,161
2025-10-19,MBP14,172
2025-10-20,MBP14,240
2025-10-21,MBP14,208
2025-10-22,MBP14,187
2025-10-23,MBP14,212
2025-10-24,MBP14,238
2025-10-25,MBP14,153
2025-10-26,MBP14,156
2025-10-27,MBP14,193
2025-10-28,MBP14,178
2025-10-29,MBP14,207
2025-10-30,MBP14,82
2025-10-31,MBP14,169
2025-11-01,MBP14,246
2025-11-02,MBP14,225
2025-11-03,MBP14,319
2025-11-04,MBP14,314
2025-11-05,MBP14,323
2025-11-06,MBP14,295
2025-11-07,MBP14,302
2025-11-08,MBP14,257
2025-11-09,MBP14,243
2025-11-10,MBP14,264
2025-11-11,MBP14,422
2025-11-12,MBP14,296
2025-11-13,MBP14,286
2025-11-14,MBP14,308
2025-11-15,MBP14,233
2025-11-16,MBP14,88
2025-11-17,MBP14,293
2025-11-18,MBP14,291
2025-11-19,MBP14,436
2025-11-20,MBP14,264
2025-11-21,MBP14,280
2025-11-22,MBP14,227
2025-11-23,MBP14,254
2025-11-24,MBP14,278
2025-11-25,MBP14,304
2025-11-26,MBP14,291
2025-11-27,MBP14,287
2025-11-28,MBP14,338
2025-11-29,MBP14,214
2025-11-30,MBP14,275
2025-12-01,MBP14,119
2025-12-02,MBP14,285
2025-12-03,MBP14,353
2025-12-04,MBP14,303
2025-12-05,MBP14,272
2025-12-06,MBP14,237
2025-12-07,MBP14,247
2025-12-08,MBP14,284
2025-12-09,MBP14,319
2025-12-10,MBP14,315
2025-12-11,MBP14,285
2025-12-12,MBP14,287
2025-12-13,MBP14,257
2025-12-14,MBP14,144
2025-12-15,MBP14,272
2025-12-16,MBP14,303
2025-12-17,MBP14,95
2025-12-18,MBP14,278
2025-12-19,MBP14,294
2025-12-20,MBP14,252
2025-12-21,MBP14,263
2025-12-22,MBP14,323
2025-12-23,MBP14,324
2025-12-24,MBP14,296
2025-12-25,MBP14,293
2025-12-26,MBP14,392
2025-12-27,MBP14,257
2025-12-28,MBP14,265
2025-12-29,MBP14,300
2025-12-30,MBP14,291
2025-12-31,MBP14,281
2023-01-01,MBP16,91
2023-01-02,MBP16,122
2023-01-03,MBP16,132
2023-01-04,MBP16,105
2023-01-05,MBP16,141
2023-01-06,MBP16,101
2023-01-07,MBP16,76
2023-01-08,MBP16,100
2023-01-09,MBP16,110
2023-01-10,MBP16,113
2023-01-11,MBP16,122
2023-01-12,MBP16,114
2023-01-13,MBP16,124
2023-01-14,MBP16,96
2023-01-15,MBP16,110
2023-01-16,MBP16,117
2023-01-17,MBP16,131
2023-01-18,MBP16,99
2023-01-19,MBP16,108
2023-01-20,MBP16,122
2023-01-21,MBP16,90
2023-01-22,MBP16,95
2023-01-23,MBP16,117
2023-01-24,MBP16,116
2023-01-25,MBP16,99
2023-01-26,MBP16,120
2023-01-27,MBP16,140
2023-01-28,MBP16,96
2023-01-29,MBP16,96
2023-01-30,MBP16,142
2023-01-31,MBP16,152
2023-02-01,MBP16,106
2023-02-02,MBP16,143
2023-02-03,MBP16,117
2023-02-04,MBP16,81
2023-02-05,MBP16,106
2023-02-06,MBP16,102
2023-02-07,MBP16,116
2023-02-08,MBP16,114
2023-02-09,MBP16,119
2023-02-10,MBP16,150
2023-02-11,MBP16,105
2023-02-12,MBP16,91
2023-02-13,MBP16,149
2023-02-14,MBP16,128
2023-02-15,MBP16,126
2023-02-16,MBP16,126
2023-02-17,MBP16,134
2023-02-18,MBP16,101
2023-02-19,MBP16,100
2023-02-20,MBP16,96
2023-02-21,MBP16,122
2023-02-22,MBP16,113
2023-02-23,MBP16,100
2023-02-24,MBP16,113
2023-02-25,MBP16,119
2023-02-26,MBP16,66
2023-02-27,MBP16,117
2023-02-28,MBP16,192
2023-03-01,MBP16,145
2023-03-02,MBP16,143
2023-03-03,MBP16,129
2023-03-04,MBP16,88
2023-03-05,MBP16,77
2023-03-06,MBP16,119
2023-03-07,MBP16,125
2023-03-08,MBP16,109
2023-03-09,MBP16,124
2023-03-10,MBP16,103
2023-03-11,MBP16,89
2023-03-12,MBP16,93
2023-03-13,MBP16,144
2023-03-14,MBP16,157
2023-03-15,MBP16,125
2023-03-16,MBP16,120
2023-03-17,MBP16,129
2023-03-18,MBP16,98
2023-03-19,MBP16,86
2023-03-20,MBP16,107
2023-03-21,MBP16,109
2023-03-22,MBP16,119
2023-03-23,MBP16,132
2023-03-24,MBP16,102
2023-03-25,MBP16,97
2023-03-26,MBP16,112
2023-03-27,MBP16,93
2023-03-28,MBP16,118
2023-03-29,MBP16,132
2023-03-30,MBP16,115
2023-03-31,MBP16,111
2023-04-01,MBP16,81
2023-04-02,MBP16,85
2023-04-03,MBP16,130
2023-04-04,MBP16,118
2023-04-05,MBP16,122
2023-04-06,MBP16,141
2023-04-07,MBP16,139
2023-04-08,MBP16,97
2023-04-09,MBP16,87
2023-04-10,MBP16,122
2023-04-11,MBP16,108
2023-04-12,MBP16,114
2023-04-13,MBP16,126
2023-04-14,MBP16,114
2023-04-15,MBP16,96
2023-04-16,MBP16,104
2023-04-17,MBP16,127
2023-04-18,MBP16,112
2023-04-19,MBP16,110
2023-04-20,MBP16,127
2023-04-21,MBP16,43
2023-04-22,MBP16,87
2023-04-23,MBP16,112
2023-04-24,MBP16,133
2023-04-25,MBP16,102
2023-04-26,MBP16,142
2023-04-27,MBP16,119
2023-04-28,MBP16,125
2023-04-29,MBP16,87
2023-04-30,MBP16,97
2023-05-01,MBP16,104
2023-05-02,MBP16,109
2023-05-03,MBP16,66
2023-05-04,MBP16,115
2023-05-05,MBP16,179
2023-05-06,MBP16,91
2023-05-07,MBP16,79
2023-05-08,MBP16,136
2023-05-09,MBP16,132
2023-05-10,MBP16,95
2023-05-11,MBP16,44
2023-05-12,MBP16,132
2023-05-13,MBP16,79
2023-05-14,MBP16,85
2023-05-15,MBP16,102
2023-05-16,MBP16,186
2023-05-17,MBP16,119
2023-05-18,MBP16,134
2023-05-19,MBP16,122
2023-05-20,MBP16,99
2023-05-21,MBP16,163
2023-05-22,MBP16,113
2023-05-23,MBP16,119
2023-05-24,MBP16,115
2023-05-25,MBP16,114
2023-05-26,MBP16,120
2023-05-27,MBP16,128
2023-05-28,MBP16,87
2023-05-29,MBP16,142
2023-05-30,MBP16,128
2023-05-31,MBP16,116
2023-06-01,MBP16,104
2023-06-02,MBP16,99
2023-06-03,MBP16,90
2023-06-04,MBP16,95
2023-06-05,MBP16,134
2023-06-06,MBP16,131
2023-06-07,MBP16,115
2023-06-08,MBP16,50
2023-06-09,MBP16,129
2023-06-10,MBP16,73
2023-06-11,MBP16,106
2023-06-12,MBP16,116
2023-06-13,MBP16,140
2023-06-14,MBP16,137
2023-06-15,MBP16,123
2023-06-16,MBP16,119
2023-06-17,MBP16,92
2023-06-18,MBP16,102
2023-06-19,MBP16,136
2023-06-20,MBP16,120
2023-06-21,MBP16,112
2023-06-22,MBP16,119
2023-06-23,MBP16,123
2023-06-24,MBP16,81
2023-06-25,MBP16,78
2023-06-26,MBP16,112
2023-06-27,MBP16,140
2023-06-28,MBP16,135
2023-06-29,MBP16,98
2023-06-30,MBP16,107
2023-07-01,MBP16,106
2023-07-02,MBP16,91
2023-07-03,MBP16,125
2023-07-04,MBP16,99
2023-07-05,MBP16,119
2023-07-06,MBP16,118
2023-07-07,MBP16,132
2023-07-08,MBP16,102
2023-07-09,MBP16,98
2023-07-10,MBP16,141
2023-07-11,MBP16,132
2023-07-12,MBP16,142
2023-07-13,MBP16,98
2023-07-14,MBP16,128
2023-07-15,MBP16,71
2023-07-16,MBP16,104
2023-07-17,MBP16,134
2023-07-18,MBP16,109
2023-07-19,MBP16,116
2023-07-20,MBP16,119
2023-07-21,MBP16,99
2023-07-22,MBP16,103
2023-07-23,MBP16,72
2023-07-24,MBP16,116
2023-07-25,MBP16,142
2023-07-26,MBP16,122
2023-07-27,MBP16,102
2023-07-28,MBP16,105
2023-07-29,MBP16,74
2023-07-30,MBP16,104
2023-07-31,MBP16,102
2023-08-01,MBP16,172
2023-08-02,MBP16,163
2023-08-03,MBP16,135
2023-08-04,MBP16,136
2023-08-05,MBP16,118
2023-08-06,MBP16,128
2023-08-07,MBP16,177
2023-08-08,MBP16,167
2023-08-09,MBP16,170
2023-08-10,MBP16,222
2023-08-11,MBP16,139
2023-08-12,MBP16,130
2023-08-13,MBP16,138
2023-08-14,MBP16,160
2023-08-15,MBP16,158
2023-08-16,MBP16,155
2023-08-17,MBP16,167
2023-08-18,MBP16,154
2023-08-19,MBP16,148
2023-08-20,MBP16,175
2023-08-21,MBP16,138
2023-08-22,MBP16,154
2023-08-23,MBP16,181
2023-08-24,MBP16,172
2023-08-25,MBP16,170
2023-08-26,MBP16,122
2023-08-27,MBP16,115
2023-08-28,MBP16,150
2023-08-29,MBP16,176
2023-08-30,MBP16,145
2023-08-31,MBP16,187
2023-09-01,MBP16,162
2023-09-02,MBP16,155
2023-09-03,MBP16,146
2023-09-04,MBP16,136
2023-09-05,MBP16,151
2023-09-06,MBP16,166
2023-09-07,MBP16,153
2023-09-08,MBP16,169
2023-09-09,MBP16,163
2023-09-10,MBP16,153
2023-09-11,MBP16,112
2023-09-12,MBP16,153
2023-09-13,MBP16,160
2023-09-14,MBP16,174
2023-09-15,MBP16,167
2023-09-16,MBP16,129
2023-09-17,MBP16,132
2023-09-18,MBP16,161
2023-09-19,MBP16,138
2023-09-20,MBP16,163
2023-09-21,MBP16,144
2023-09-22,MBP16,176
2023-09-23,MBP16,113
2023-09-24,MBP16,125
2023-09-25,MBP16,153
2023-09-26,MBP16,181
2023-09-27,MBP16,175
2023-09-28,MBP16,131
2023-09-29,MBP16,160
2023-09-30,MBP16,115
2023-10-01,MBP16,98
2023-10-02,MBP16,128
2023-10-03,MBP16,122
2023-10-04,MBP16,129
2023-10-05,MBP16,116
2023-10-06,MBP16,123
2023-10-07,MBP16,139
2023-10-08,MBP16,90
2023-10-09,MBP16,111
2023-10-10,MBP16,110
2023-10-11,MBP16,119
2023-10-12,MBP16,118
2023-10-13,MBP16,135
2023-10-14,MBP16,110
2023-10-15,MBP16,102
2023-10-16,MBP16,124
2023-10-17,MBP16,120
2023-10-18,MBP16,122
2023-10-19,MBP16,147
2023-10-20,MBP16,103
2023-10-21,MBP16,96
2023-10-22,MBP16,86
2023-10-23,MBP16,130
2023-10-24,MBP16,121
2023-10-25,MBP16,115
2023-10-26,MBP16,118
2023-10-27,MBP16,130
2023-10-28,MBP16,128
2023-10-29,MBP16,94
2023-10-30,MBP16,128
2023-10-31,MBP16,117
2023-11-01,MBP16,195
2023-11-02,MBP16,195
2023-11-03,MBP16,224
2023-11-04,MBP16,166
2023-11-05,MBP16,139
2023-11-06,MBP16,187
2023-11-07,MBP16,186
2023-11-08,MBP16,134
2023-11-09,MBP16,164
2023-11-10,MBP16,174
2023-11-11,MBP16,134
2023-11-12,MBP16,130
2023-11-13,MBP16,187
2023-11-14,MBP16,166
2023-11-15,MBP16,177
2023-11-16,MBP16,186
2023-11-17,MBP16,266
2023-11-18,MBP16,130
2023-11-19,MBP16,134
2023-11-20,MBP16,200
2023-11-21,MBP16,176
2023-11-22,MBP16,156
2023-11-23,MBP16,211
2023-11-24,MBP16,181
2023-11-25,MBP16,138
2023-11-26,MBP16,146
2023-11-27,MBP16,182
2023-11-28,MBP16,154
2023-11-29,MBP16,166
2023-11-30,MBP16,204
2023-12-01,MBP16,191
2023-12-02,MBP16,143
2023-12-03,MBP16,144
2023-12-04,MBP16,172
2023-12-05,MBP16,150
2023-12-06,MBP16,165
2023-12-07,MBP16,178
2023-12-08,MBP16,167
